bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0,437,46,,10.5,,74.1,67.6,X
A|1,1237,174,,14.1,,84.2,85.5,O
A|2,2803,327,,11.7,,100.8,82.3,O
A|3,2695,244,,9.1,,85.8,83.6,O
A|4,1375,87,,6.3,,61.3,77.9,X
B|0,304,19,,6.2,,47.1,78.5,X
B|1,855,110,,12.9,,112.3,83.2,O
B|2,2087,218,,10.4,,91.9,81.7,O
B|3,2148,166,,7.7,,76.1,76.2,X
B|4,1220,83,,6.8,,86.8,77.3,X
C|0,415,16,,3.9,,70.0,66.1,X
C|1,1046,100,,9.6,,55.9,64.7,X
C|2,2516,212,,8.4,,80.5,84.5,O
C|3,2783,145,,5.2,,56.8,77.8,X
C|4,1697,71,,4.2,,57.5,72.6,X
D|0,215,4,,1.9,,24.1,32.3,X
D|1,466,27,,5.8,,34.9,63.9,X
D|2,988,47,,4.8,,42.0,80.2,O
D|3,1448,75,,5.2,,60.5,68.3,X
D|4,1271,48,,3.8,,69.9,67.0,X
S|0,262,38,,14.5,,93.6,75.0,X
S|1,973,151,,15.5,,76.7,82.1,O
S|2,2177,327,,15.0,,103.4,84.3,O
S|3,1989,219,,11.0,,87.5,84.4,O
S|4,941,85,,9.0,,90.6,77.7,X
