bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,166,18,,10.8,,96.8,126.4,O
A|11,560,73,,13.0,,92.6,76.1,X
A|111,1275,156,,12.2,,101.5,81.4,O
A|112,37,4,,10.8,,126.5,68.1,X
A|113,41,5,,12.2,,47.9,33.9,X
A|121,3767,420,,11.1,,75.2,80.6,O
A|122,5939,636,,10.7,,74.5,81.3,O
A|132,3185,281,,8.8,,77.6,82.5,O
A|133,2244,197,,8.8,,80.3,79.0,X
A|2,207,25,,12.1,,78.0,97.7,O
A|21,2924,345,,11.8,,72.3,76.3,X
A|211,1190,167,,14.0,,104.9,82.8,O
A|212,360,69,,19.2,,93.1,88.3,O
A|213,401,49,,12.2,,115.1,75.9,X
A|22,1547,165,,10.7,,70.2,72.4,X
A|221,3058,332,,10.9,,79.6,78.7,X
A|222,7659,919,,12.0,,84.7,81.7,O
A|223,246,31,,12.6,,132.6,92.8,O
A|232,3563,352,,9.9,,80.4,81.4,O
A|233,3968,419,,10.6,,66.2,74.4,X
A|32,2410,246,,10.2,,103.9,78.6,X
A|321,476,45,,9.5,,78.5,83.6,O
A|322,666,78,,11.7,,105.8,85.6,O
A|323,384,39,,10.2,,92.8,60.8,X
A|33,440,39,,8.9,,89.6,81.5,O
A|332,319,26,,8.2,,43.9,59.2,X
A|333,141,8,,5.7,,18.5,61.1,X
B|1,122,9,,7.4,,44.3,116.9,O
B|11,421,41,,9.7,,71.1,64.7,X
B|111,1173,126,,10.7,,85.7,80.3,O
B|112,34,3,,8.8,,90.8,81.5,O
B|121,3485,322,,9.2,,90.7,79.9,X
B|122,5265,481,,9.1,,72.7,82.1,O
B|132,3094,261,,8.4,,66.4,81.1,O
B|133,2443,211,,8.6,,83.2,78.9,X
B|2,186,15,,8.1,,46.8,61.4,X
B|21,2257,221,,9.8,,84.3,79.6,X
B|211,933,109,,11.7,,96.4,93.7,O
B|212,311,31,,10.0,,75.6,79.0,X
