bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.0,49,0,,0.0,,0.0,24.0,X
0.1,658,12,,1.8,,52.8,60.6,X
0.2,1900,56,,2.9,,112.8,82.5,O
0.3,777,15,,1.9,,94.8,84.2,O
0.4,2043,54,,2.6,,69.4,75.6,X
0.5,557,19,,3.4,,92.6,79.7,X
0.6,1090,35,,3.2,,63.9,71.8,X
0.7,837,43,,5.1,,93.6,85.3,O
0.8,731,44,,6.0,,95.2,64.3,X
0.9,702,47,,6.7,,81.3,70.7,X
1.0,454,26,,5.7,,65.1,77.7,X
1.1,483,41,,8.5,,70.4,73.5,X
1.2,537,50,,9.3,,87.8,79.9,X
1.3,261,31,,11.9,,85.6,78.5,X
1.4,570,71,,12.5,,91.9,86.3,O
1.5,196,23,,11.7,,85.2,77.9,X
1.6,724,93,,12.8,,84.5,74.2,X
1.7,104,15,,14.4,,79.7,83.3,O
1.8,170,22,,12.9,,57.2,90.6,O
1.9,291,54,,18.6,,86.3,79.3,X
2.0,96,19,,19.8,,87.2,82.6,O
2.1,366,52,,14.2,,53.4,75.6,X
2.2,76,9,,11.8,,45.1,74.9,X
2.3,349,82,,23.5,,94.0,83.9,O
2.4,91,19,,20.9,,87.1,79.8,X
2.5,84,16,,19.0,,62.3,106.7,O
2.6,302,73,,24.2,,75.6,79.6,X
2.7,52,11,,21.2,,69.1,67.4,X
2.8,72,23,,31.9,,90.5,93.0,O
2.9,61,17,,27.9,,73.5,89.8,O
3.0,241,65,,27.0,,66.2,81.8,O
3.1,79,30,,38.0,,71.6,88.5,O
3.2,46,17,,37.0,,81.0,99.1,O
3.4,136,72,,52.9,,85.9,85.6,O
