bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|1,5422,589,,10.9,,69.0,71.2,X
1-3|2,5986,647,,10.8,,70.2,73.7,X
1-3|3,6401,687,,10.7,,69.0,76.7,X
1-3|4,6759,767,,11.3,,73.9,76.0,X
1-3|5,7008,865,,12.3,,74.7,77.9,X
1-3|6,7250,928,,12.8,,84.4,79.6,X
1-3|7,7395,905,,12.2,,82.4,82.2,O
1-3|8,7569,999,,13.2,,77.9,79.9,X
10+|1,3950,222,,5.6,,89.7,84.3,O
10+|2,4305,250,,5.8,,91.5,77.8,X
10+|3,4529,236,,5.2,,73.7,73.4,X
10+|4,4863,292,,6.0,,82.5,73.8,X
10+|5,5033,279,,5.5,,68.8,74.5,X
10+|6,5123,327,,6.4,,86.2,81.6,O
10+|7,5280,268,,5.1,,70.9,75.1,X
10+|8,5409,350,,6.5,,78.0,77.5,X
4-6|1,4031,350,,8.7,,79.6,77.8,X
4-6|2,4319,408,,9.4,,89.8,85.7,O
4-6|3,4795,434,,9.1,,72.8,82.5,O
4-6|4,4931,447,,9.1,,67.8,78.4,X
4-6|5,5343,454,,8.5,,61.8,72.4,X
4-6|6,5447,546,,10.0,,90.4,87.1,O
4-6|7,5581,541,,9.7,,72.4,77.6,X
4-6|8,5672,590,,10.4,,81.5,82.0,O
7-9|1,3232,200,,6.2,,65.0,71.9,X
7-9|2,3694,254,,6.9,,88.8,82.5,O
7-9|3,3919,283,,7.2,,85.9,82.1,O
7-9|4,4081,303,,7.4,,66.2,71.5,X
7-9|5,4247,357,,8.4,,97.6,87.0,O
7-9|6,4402,344,,7.8,,74.1,88.3,O
7-9|7,4391,311,,7.1,,69.9,76.5,X
7-9|8,4493,360,,8.0,,89.9,85.8,O
