bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,3849,650,,16.9,,77.8,75.2,X
10.0,2585,162,,6.3,,71.6,78.8,X
11.0,2357,114,,4.8,,73.4,67.6,X
12.0,2144,118,,5.5,,84.8,85.2,O
13.0,1763,95,,5.4,,90.3,85.2,O
14.0,1467,58,,4.0,,80.1,83.3,O
15.0,1137,48,,4.2,,86.3,84.6,O
16.0,899,27,,3.0,,52.6,68.2,X
17.0,244,13,,5.3,,106.0,70.2,X
18.0,166,8,,4.8,,45.1,62.3,X
2.0,3739,516,,13.8,,75.7,75.4,X
3.0,3661,425,,11.6,,72.8,76.8,X
4.0,3560,342,,9.6,,75.8,79.6,X
5.0,3499,318,,9.1,,67.6,72.4,X
6.0,3397,284,,8.4,,87.4,83.7,O
7.0,3194,247,,7.7,,99.7,74.9,X
8.0,3114,221,,7.1,,81.0,83.1,O
9.0,2864,178,,6.2,,84.6,79.3,X
