bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|0.0,2532,270,,10.7,,82.6,78.6,X
1-3|1.0,15223,1720,,11.3,,71.1,77.6,X
1-3|10.0,3663,420,,11.5,,83.0,79.3,X
1-3|11.0,3056,346,,11.3,,88.2,78.9,X
1-3|12.0,2484,261,,10.5,,77.2,77.4,X
1-3|13.0,1981,208,,10.5,,76.6,78.2,X
1-3|14.0,1663,165,,9.9,,92.3,75.5,X
1-3|15.0,1351,137,,10.1,,61.4,66.8,X
1-3|16.0,1119,105,,9.4,,82.3,73.3,X
1-3|17.0,990,100,,10.1,,93.7,77.6,X
1-3|18.0,771,89,,11.5,,96.0,88.2,O
1-3|19.0,684,55,,8.0,,74.2,65.3,X
1-3|2.0,20753,2639,,12.7,,70.2,78.6,X
1-3|20.0,593,53,,8.9,,69.6,60.2,X
1-3|21.0,510,37,,7.3,,74.0,54.3,X
1-3|22.0,419,32,,7.6,,62.4,83.8,O
1-3|23.0,346,33,,9.5,,85.5,83.1,O
1-3|24.0,236,19,,8.1,,41.5,62.8,X
1-3|25.0,303,32,,10.6,,79.7,61.3,X
1-3|26.0,413,31,,7.5,,83.4,64.0,X
1-3|27.0,289,24,,8.3,,80.7,73.7,X
1-3|28.0,243,27,,11.1,,86.1,68.3,X
1-3|29.0,212,25,,11.8,,81.7,101.5,O
1-3|3.0,13801,1741,,12.6,,80.6,80.2,O
1-3|30.0,178,12,,6.7,,27.9,37.0,X
1-3|31.0,145,17,,11.7,,74.7,64.7,X
1-3|32.0,148,10,,6.8,,71.7,59.5,X
1-3|33.0,143,17,,11.9,,102.0,83.1,O
1-3|34.0,130,10,,7.7,,66.2,73.1,X
1-3|35.0,100,12,,12.0,,66.8,71.3,X
1-3|36.0,114,10,,8.8,,43.5,65.7,X
1-3|37.0,77,4,,5.2,,39.0,66.8,X
1-3|38.0,83,9,,10.8,,93.4,86.5,O
1-3|39.0,74,8,,10.8,,125.2,83.9,O
1-3|4.0,6182,675,,10.9,,82.6,83.5,O
1-3|40.0,74,5,,6.8,,27.9,35.7,X
1-3|41.0,69,6,,8.7,,48.3,30.3,X
1-3|42.0,56,3,,5.4,,19.0,66.7,X
1-3|43.0,46,4,,8.7,,82.1,80.6,O
1-3|44.0,37,3,,8.1,,47.6,31.5,X
1-3|45.0,53,3,,5.7,,57.9,40.9,X
1-3|46.0,45,2,,4.4,,22.3,66.0,X
1-3|47.0,42,1,,2.4,,7.7,35.1,X
1-3|48.0,32,1,,3.1,,7.9,35.4,X
1-3|5.0,5303,568,,10.7,,80.3,80.9,O
1-3|50.0,38,4,,10.5,,68.2,30.2,X
1-3|51.0,43,2,,4.7,,131.5,92.5,O
1-3|6.0,5044,588,,11.7,,83.7,81.3,O
1-3|7.0,4982,634,,12.7,,81.2,78.2,X
1-3|8.0,4727,580,,12.3,,87.6,86.6,O
1-3|9.0,4140,498,,12.0,,89.2,80.3,O
10+|0.0,2110,90,,4.3,,74.2,75.3,X
10+|1.0,9776,529,,5.4,,72.0,74.9,X
10+|10.0,2705,180,,6.7,,88.6,80.5,O
10+|11.0,2318,161,,6.9,,109.3,86.2,O
10+|12.0,1894,114,,6.0,,88.5,77.6,X
10+|13.0,1581,93,,5.9,,67.9,79.0,X
10+|14.0,1260,73,,5.8,,73.7,71.0,X
10+|15.0,1048,59,,5.6,,78.8,68.9,X
10+|16.0,881,49,,5.6,,67.2,76.7,X
10+|17.0,752,29,,3.9,,52.0,69.4,X
10+|18.0,639,49,,7.7,,100.3,71.1,X
10+|19.0,508,39,,7.7,,116.9,80.4,O
10+|2.0,12772,842,,6.6,,77.5,76.4,X
10+|20.0,470,35,,7.4,,91.9,108.5,O
10+|21.0,406,23,,5.7,,64.5,78.9,X
10+|22.0,313,16,,5.1,,77.8,47.6,X
10+|23.0,207,15,,7.2,,55.7,84.1,O
10+|24.0,191,13,,6.8,,101.8,128.4,O
10+|25.0,208,8,,3.8,,54.5,58.1,X
10+|26.0,298,14,,4.7,,37.0,57.0,X
10+|27.0,224,11,,4.9,,53.8,80.8,O
10+|28.0,171,9,,5.3,,102.5,110.0,O
10+|29.0,130,4,,3.1,,102.3,117.6,O
10+|3.0,8903,570,,6.4,,69.6,74.1,X
10+|30.0,125,5,,4.0,,72.9,61.8,X
10+|31.0,98,7,,7.1,,88.3,84.8,O
10+|32.0,87,4,,4.6,,78.4,60.8,X
10+|33.0,65,4,,6.2,,59.2,77.4,X
10+|34.0,68,5,,7.4,,81.9,100.6,O
10+|35.0,80,1,,1.2,,7.6,56.7,X
10+|36.0,44,1,,2.3,,11.8,78.3,X
10+|37.0,52,6,,11.5,,115.3,43.1,X
10+|38.0,64,0,,0.0,,0.0,57.5,X
10+|39.0,35,1,,2.9,,8.4,14.4,X
10+|4.0,4974,293,,5.9,,82.1,79.0,X
10+|40.0,49,3,,6.1,,72.0,103.3,O
10+|41.0,35,1,,2.9,,12.4,49.9,X
10+|42.0,39,3,,7.7,,61.5,52.5,X
10+|5.0,4129,231,,5.6,,67.3,73.5,X
10+|6.0,3948,245,,6.2,,93.1,89.2,O
10+|7.0,3735,252,,6.7,,84.1,80.1,O
10+|8.0,3468,232,,6.7,,84.2,81.8,O
10+|9.0,3186,180,,5.6,,90.6,72.6,X
4-6|0.0,2023,169,,8.4,,65.2,83.6,O
4-6|1.0,11488,1025,,8.9,,76.7,79.6,X
4-6|10.0,2683,269,,10.0,,79.7,76.6,X
4-6|11.0,2239,228,,10.2,,86.2,75.2,X
4-6|12.0,1837,176,,9.6,,77.8,79.3,X
4-6|13.0,1503,156,,10.4,,91.4,78.8,X
