bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05,2306,220,,9.5,,88.2,82.8,O
10,1111,96,,8.6,,83.2,79.7,X
16,364,28,,7.7,,109.7,70.7,X
A1,899,100,,11.1,,66.3,69.5,X
A3,3008,273,,9.1,,78.5,79.2,X
OP,472,37,,7.8,,90.3,90.5,O
