bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,35734,5392,,15.1,,87.4,85.5,O
1,9543,1256,,13.2,,84.7,82.6,O
10,19074,1488,,7.8,,80.1,80.6,O
11,18044,1448,,8.0,,81.7,79.6,X
12,17311,1349,,7.8,,76.6,76.7,X
13,15852,1203,,7.6,,79.3,77.5,X
14,14546,1070,,7.4,,79.0,77.8,X
15,13109,920,,7.0,,66.0,72.7,X
16,11818,856,,7.2,,73.3,75.7,X
17,10084,737,,7.3,,75.1,73.4,X
18,8668,571,,6.6,,64.4,74.3,X
19,7025,506,,7.2,,73.9,77.0,X
2,15695,1771,,11.3,,85.1,80.8,O
20,5798,410,,7.1,,74.0,72.8,X
21,4658,327,,7.0,,69.1,69.8,X
22,3782,287,,7.6,,84.3,74.5,X
23,2907,186,,6.4,,80.5,70.9,X
24,2282,175,,7.7,,96.4,83.4,O
25,1659,115,,6.9,,74.3,82.3,O
26,1346,102,,7.6,,85.6,74.9,X
27,986,74,,7.5,,64.7,68.3,X
28,771,54,,7.0,,90.1,85.3,O
29,586,37,,6.3,,86.2,86.7,O
3,14801,1459,,9.9,,76.1,76.9,X
30,445,29,,6.5,,83.3,84.2,O
31,337,23,,6.8,,114.3,74.9,X
32,229,11,,4.8,,36.0,67.3,X
33,154,7,,4.5,,64.9,51.9,X
34,154,4,,2.6,,26.7,53.1,X
35,101,8,,7.9,,124.8,69.5,X
36,74,5,,6.8,,197.4,85.2,O
37,64,3,,4.7,,74.2,51.4,X
38,31,3,,9.7,,38.3,119.0,O
4,17919,1599,,8.9,,76.2,78.0,X
5,17324,1645,,9.5,,77.0,79.1,X
6,19412,1678,,8.6,,79.5,77.9,X
7,18315,1606,,8.8,,79.3,81.4,O
8,19774,1626,,8.2,,81.2,78.3,X
9,18496,1528,,8.3,,77.6,78.5,X
