bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|01,2583,243,,9.4,,76.1,78.4,X
稍重|02,2347,212,,9.0,,74.7,74.8,X
稍重|03,3512,273,,7.8,,61.7,79.9,X
稍重|04,4797,404,,8.4,,76.0,78.4,X
稍重|05,8714,841,,9.7,,74.0,76.1,X
稍重|06,9144,765,,8.4,,72.8,77.6,X
稍重|07,6252,550,,8.8,,92.9,82.1,O
稍重|08,7174,743,,10.4,,77.9,77.8,X
稍重|09,8345,848,,10.2,,76.5,79.0,X
稍重|10,4677,413,,8.8,,80.3,80.4,O
稍重|30,104,6,,5.8,,37.5,94.0,O
稍重|35,57,6,,10.5,,105.3,42.2,X
稍重|42,66,3,,4.5,,84.1,123.1,O
稍重|43,85,7,,8.2,,52.3,53.0,X
稍重|44,73,4,,5.5,,53.9,96.1,O
稍重|45,120,1,,0.8,,5.6,33.9,X
稍重|46,34,1,,2.9,,7.1,89.6,O
稍重|47,79,3,,3.8,,54.9,58.5,X
稍重|48,113,4,,3.5,,53.3,66.4,X
稍重|50,166,12,,7.2,,113.9,98.6,O
良|01,8894,759,,8.5,,81.0,77.5,X
良|02,8853,761,,8.6,,70.4,76.8,X
良|03,15837,1215,,7.7,,77.1,76.4,X
良|04,20618,1785,,8.7,,81.3,80.9,O
良|05,36406,3605,,9.9,,79.1,76.9,X
良|06,32862,2837,,8.6,,77.3,75.9,X
良|07,24878,2366,,9.5,,78.0,81.6,O
良|08,26078,2662,,10.2,,82.5,82.2,O
良|09,31669,3221,,10.2,,85.2,80.9,O
良|10,15905,1283,,8.1,,71.4,76.5,X
良|30,385,21,,5.5,,137.4,67.8,X
良|35,230,11,,4.8,,53.7,108.3,O
良|36,47,1,,2.1,,104.6,27.0,X
良|42,198,6,,3.0,,51.5,87.4,O
良|43,239,13,,5.4,,129.1,110.4,O
良|44,319,27,,8.5,,104.2,101.7,O
良|45,396,18,,4.5,,74.1,84.1,O
良|46,183,7,,3.8,,76.5,81.1,O
良|47,263,3,,1.1,,6.8,73.0,X
良|48,340,8,,2.4,,16.5,48.1,X
良|50,612,30,,4.9,,78.8,89.3,O
良|51,39,1,,2.6,,8.5,50.8,X
良|54,64,4,,6.2,,100.5,110.1,O
良|55,133,3,,2.3,,23.6,59.6,X
良|C7,61,8,,13.1,,52.6,76.7,X
良|G0,77,9,,11.7,,74.5,85.4,O
重以上|01,1642,144,,8.8,,84.3,87.6,O
重以上|02,1398,144,,10.3,,91.4,71.4,X
重以上|03,1843,117,,6.3,,66.0,79.1,X
重以上|04,3526,327,,9.3,,87.8,83.0,O
重以上|05,6085,560,,9.2,,72.6,75.1,X
重以上|06,6217,505,,8.1,,73.1,76.4,X
重以上|07,4489,385,,8.6,,71.2,83.4,O
重以上|08,5052,489,,9.7,,94.0,85.1,O
重以上|09,6645,638,,9.6,,74.5,79.8,X
重以上|10,3472,317,,9.1,,82.2,83.3,O
重以上|30,60,3,,5.0,,34.9,65.2,X
重以上|35,43,1,,2.3,,12.0,12.2,X
重以上|42,65,6,,9.2,,112.5,44.2,X
重以上|43,48,1,,2.1,,13.7,76.6,X
重以上|44,63,6,,9.5,,100.0,47.7,X
重以上|45,89,4,,4.5,,33.4,75.5,X
重以上|46,39,0,,0.0,,0.0,70.2,X
重以上|47,74,2,,2.7,,17.1,46.0,X
重以上|48,100,5,,5.0,,48.8,77.1,X
重以上|50,139,5,,3.6,,46.9,50.6,X
重以上|55,30,2,,6.7,,30.7,22.8,X
