bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
380,76,0,,0.0,,0.0,65.3,X
400,620,33,,5.3,,69.5,81.1,O
420,2746,184,,6.7,,77.6,91.9,O
440,6321,524,,8.3,,86.3,80.5,O
460,8790,803,,9.1,,83.3,77.3,X
480,7699,731,,9.5,,77.4,76.0,X
500,4351,432,,9.9,,67.3,76.7,X
520,1628,162,,10.0,,70.5,82.7,O
540,373,36,,9.7,,98.6,85.6,O
560,81,10,,12.3,,196.7,91.2,O
