bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|10.0,695,71,,10.2,,124.9,95.4,O
A|11.0,858,84,,9.8,,81.6,83.7,O
A|12.0,406,49,,12.1,,63.7,65.3,X
A|13.0,99,8,,8.1,,40.4,74.2,X
A|14.0,660,73,,11.1,,112.0,83.3,O
A|15.0,1302,136,,10.4,,95.5,84.8,O
A|16.0,1584,158,,10.0,,73.7,72.7,X
A|17.0,1944,194,,10.0,,88.0,81.6,O
A|18.0,1974,202,,10.2,,73.7,78.9,X
A|19.0,960,105,,10.9,,76.9,81.9,O
A|20.0,194,25,,12.9,,61.2,82.3,O
A|21.0,991,102,,10.3,,80.2,83.6,O
A|22.0,2168,240,,11.1,,79.8,86.8,O
A|23.0,2549,314,,12.3,,87.3,76.5,X
A|24.0,2425,269,,11.1,,77.9,80.3,O
A|25.0,1864,218,,11.7,,91.9,83.0,O
A|26.0,805,98,,12.2,,87.5,83.5,O
A|27.0,144,18,,12.5,,49.3,78.0,X
A|28.0,639,68,,10.6,,51.3,66.7,X
A|29.0,1208,141,,11.7,,75.6,85.2,O
A|30.0,1236,139,,11.2,,90.8,81.2,O
A|31.0,1036,129,,12.5,,94.0,82.6,O
A|32.0,714,67,,9.4,,73.0,79.3,X
A|33.0,306,39,,12.7,,95.1,77.2,X
A|34.0,59,8,,13.6,,70.5,54.0,X
A|35.0,283,42,,14.8,,91.2,87.1,O
A|36.0,519,58,,11.2,,95.4,81.5,O
A|37.0,483,52,,10.8,,75.0,74.9,X
A|38.0,433,53,,12.2,,89.3,90.0,O
A|39.0,273,25,,9.2,,44.4,81.5,O
A|40.0,92,8,,8.7,,94.5,97.1,O
A|42.0,136,13,,9.6,,150.2,97.1,O
A|43.0,261,28,,10.7,,55.7,75.7,X
A|44.0,256,27,,10.5,,113.4,81.5,O
A|45.0,215,18,,8.4,,59.3,72.8,X
A|46.0,123,10,,8.1,,41.6,51.2,X
A|47.0,45,10,,22.2,,199.4,90.4,O
A|49.0,76,6,,7.9,,54.0,67.4,X
A|50.0,125,11,,8.8,,39.9,54.5,X
A|51.0,129,12,,9.3,,165.8,62.8,X
A|52.0,108,9,,8.3,,30.5,81.8,O
A|53.0,67,6,,9.0,,80.2,80.9,O
A|56.0,34,4,,11.8,,90.5,67.7,X
A|57.0,73,9,,12.3,,105.1,60.6,X
A|58.0,76,6,,7.9,,90.8,108.2,O
A|59.0,59,5,,8.5,,21.2,76.7,X
A|60.0,30,1,,3.3,,23.8,72.8,X
A|64.0,36,3,,8.3,,48.9,127.4,O
A|65.0,33,4,,12.1,,272.0,104.9,O
A|66.0,40,3,,7.5,,22.5,36.5,X
B|10.0,729,52,,7.1,,70.1,82.4,O
B|11.0,905,83,,9.2,,89.2,89.0,O
B|12.0,449,42,,9.4,,85.0,78.5,X
B|13.0,86,7,,8.1,,46.5,54.7,X
B|14.0,502,42,,8.4,,58.0,77.2,X
B|15.0,997,69,,6.9,,91.7,85.4,O
B|16.0,1293,99,,7.7,,95.1,83.6,O
B|17.0,1494,110,,7.4,,80.0,86.1,O
B|18.0,1364,120,,8.8,,91.6,86.3,O
B|19.0,641,61,,9.5,,68.6,77.2,X
B|20.0,110,13,,11.8,,103.9,118.8,O
B|21.0,667,60,,9.0,,81.1,88.5,O
B|22.0,1301,109,,8.4,,64.0,80.7,O
B|23.0,1571,137,,8.7,,87.5,85.5,O
B|24.0,1546,134,,8.7,,85.5,92.9,O
B|25.0,1137,91,,8.0,,73.0,83.0,O
B|26.0,455,44,,9.7,,84.0,75.7,X
B|27.0,84,13,,15.5,,90.6,118.7,O
B|28.0,400,32,,8.0,,97.1,80.2,O
B|29.0,797,71,,8.9,,94.6,74.2,X
B|30.0,872,60,,6.9,,84.8,75.4,X
B|31.0,843,64,,7.6,,61.7,76.4,X
B|32.0,545,46,,8.4,,65.7,68.0,X
B|33.0,233,16,,6.9,,43.1,67.1,X
