bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|2,1766,211,,11.9,,88.4,77.4,X
05|3,18862,2065,,10.9,,79.5,77.5,X
05|4,15419,1276,,8.3,,74.1,79.9,X
05|5,6736,445,,6.6,,85.7,79.8,X
05|6,1810,75,,4.1,,70.5,73.1,X
05|7,392,17,,4.3,,111.2,92.5,O
05|8,52,0,,0.0,,0.0,95.3,O
10|3,3692,623,,16.9,,79.8,80.5,O
10|4,9017,982,,10.9,,80.4,80.5,O
10|5,6789,465,,6.8,,75.0,77.3,X
10|6,3011,137,,4.5,,75.1,68.3,X
10|7,892,27,,3.0,,74.8,71.2,X
10|8,246,4,,1.6,,16.7,92.4,O
10|9,47,3,,6.4,,136.8,72.8,X
16|3,782,117,,15.0,,66.5,73.6,X
16|4,3998,477,,11.9,,88.4,81.9,O
16|5,3992,300,,7.5,,91.0,83.0,O
16|6,2201,112,,5.1,,87.9,81.1,O
16|7,765,25,,3.3,,115.3,60.2,X
16|8,201,4,,2.0,,81.2,60.6,X
16|9,62,1,,1.6,,29.9,33.3,X
A1|2,18034,1754,,9.7,,80.3,77.6,X
A1|3,2344,189,,8.1,,81.3,74.5,X
A3|2,16262,1753,,10.8,,76.2,78.2,X
A3|3,33171,2929,,8.8,,79.5,79.0,X
OP|2,2528,279,,11.0,,90.3,82.5,O
OP|3,5158,493,,9.6,,75.0,77.1,X
OP|4,3305,359,,10.9,,73.6,78.5,X
OP|5,4331,379,,8.8,,83.7,79.5,X
OP|6,2992,165,,5.5,,68.8,80.9,O
OP|7,1482,57,,3.8,,78.6,69.1,X
OP|8,499,19,,3.8,,111.6,75.4,X
OP|9,102,2,,2.0,,10.6,45.5,X
