bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
えりも|2,33,1,,3.0,,17.0,128.0,O
えりも|3,37,2,,5.4,,47.9,71.4,X
えりも|5,47,1,,2.1,,12.0,43.8,X
えりも|6,33,3,,9.1,,62.9,138.7,O
えりも|7,36,1,,2.8,,36.9,77.6,X
えりも|8,48,5,,10.4,,81.6,122.4,O
むかわ|1,288,19,,6.6,,67.0,89.1,O
むかわ|2,264,16,,6.1,,55.1,87.1,O
むかわ|3,347,23,,6.6,,53.7,75.2,X
むかわ|4,308,21,,6.8,,47.5,72.4,X
むかわ|5,379,18,,4.7,,44.0,69.8,X
むかわ|6,352,25,,7.1,,91.4,62.9,X
むかわ|7,401,31,,7.7,,63.5,67.2,X
むかわ|8,382,29,,7.6,,124.3,78.2,X
仏|4,33,6,,18.2,,88.7,42.2,X
仏|5,36,2,,5.6,,43.2,66.4,X
仏|6,38,5,,13.2,,34.1,27.5,X
仏|7,35,1,,2.9,,12.6,51.2,X
仏|8,36,2,,5.6,,58.8,41.0,X
千歳|1,3132,304,,9.7,,78.2,75.9,X
千歳|2,3245,301,,9.3,,74.6,75.2,X
千歳|3,3613,348,,9.6,,73.8,79.8,X
千歳|4,3795,362,,9.5,,75.3,76.5,X
千歳|5,3910,381,,9.7,,75.6,81.9,O
千歳|6,4051,399,,9.8,,91.6,84.0,O
千歳|7,4308,413,,9.6,,77.7,80.2,O
千歳|8,4573,469,,10.3,,96.4,76.4,X
厚真|6,37,4,,10.8,,152.7,83.3,O
厚真|7,38,1,,2.6,,25.1,44.8,X
厚真|8,38,3,,7.9,,164.2,72.2,X
安平|1,5486,672,,12.2,,69.0,78.6,X
安平|2,5606,678,,12.1,,84.8,80.4,O
安平|3,6126,723,,11.8,,69.4,76.7,X
安平|4,6353,788,,12.4,,74.6,75.3,X
安平|5,6751,848,,12.6,,67.5,70.0,X
安平|6,6888,872,,12.7,,71.2,77.5,X
安平|7,7537,963,,12.8,,78.4,78.2,X
安平|8,7843,991,,12.6,,70.8,76.6,X
平取|1,660,56,,8.5,,73.9,79.8,X
平取|2,678,47,,6.9,,81.7,81.3,O
平取|3,728,62,,8.5,,88.2,93.1,O
平取|4,813,59,,7.3,,65.7,66.9,X
平取|5,832,78,,9.4,,69.6,80.4,O
平取|6,762,72,,9.4,,117.1,84.3,O
平取|7,889,76,,8.5,,69.6,65.6,X
平取|8,892,70,,7.8,,74.1,75.5,X
愛|1,170,26,,15.3,,105.0,92.7,O
愛|2,165,21,,12.7,,63.7,73.5,X
愛|3,185,18,,9.7,,85.0,99.0,O
愛|4,199,24,,12.1,,87.0,66.2,X
愛|5,183,16,,8.7,,62.1,67.8,X
愛|6,206,22,,10.7,,65.1,97.9,O
愛|7,213,31,,14.6,,148.7,70.5,X
愛|8,196,21,,10.7,,67.7,61.9,X
新ひだか|1,7341,588,,8.0,,86.2,73.8,X
新ひだか|2,8007,621,,7.8,,78.8,79.7,X
新ひだか|3,8358,613,,7.3,,72.1,73.3,X
新ひだか|4,8865,728,,8.2,,80.6,75.4,X
新ひだか|5,9377,782,,8.3,,80.1,79.4,X
新ひだか|6,9734,823,,8.5,,80.2,78.9,X
新ひだか|7,10065,829,,8.2,,81.3,78.0,X
