bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|0.0,4908,290,,5.9,,78.1,80.1,O
A1|10.0,245,14,,5.7,,79.9,114.4,O
A1|11.0,302,16,,5.3,,69.5,81.4,O
A1|12.0,361,12,,3.3,,41.2,71.6,X
A1|13.0,119,6,,5.0,,79.7,80.2,O
A1|14.0,374,19,,5.1,,115.3,83.1,O
A1|15.0,141,9,,6.4,,95.0,83.1,O
A1|16.0,59,4,,6.8,,190.7,98.8,O
A1|17.0,388,19,,4.9,,66.3,87.1,O
A1|18.0,188,9,,4.8,,61.2,85.2,O
A1|19.0,78,2,,2.6,,18.8,59.9,X
A1|20.0,518,42,,8.1,,130.0,98.3,O
A1|21.0,91,3,,3.3,,15.1,71.4,X
A1|22.0,161,8,,5.0,,99.6,81.0,O
A1|23.0,92,6,,6.5,,182.4,73.9,X
A1|24.0,53,2,,3.8,,25.3,49.7,X
A1|25.0,575,28,,4.9,,68.1,73.5,X
A1|26.0,33,1,,3.0,,18.0,68.2,X
A1|27.0,127,8,,6.3,,134.1,82.7,O
A1|29.0,221,13,,5.9,,71.9,60.9,X
A1|3.0,33,3,,9.1,,249.0,43.4,X
A1|30.0,90,6,,6.7,,149.5,88.4,O
A1|31.0,57,4,,7.0,,50.6,64.7,X
A1|33.0,708,39,,5.5,,63.9,91.1,O
A1|36.0,71,6,,8.5,,90.5,83.6,O
A1|38.0,131,6,,4.6,,105.5,88.0,O
A1|4.0,107,5,,4.7,,157.1,122.7,O
A1|40.0,229,12,,5.2,,62.4,107.1,O
A1|43.0,102,3,,2.9,,26.2,89.6,O
A1|44.0,55,4,,7.3,,94.0,51.6,X
A1|45.0,30,1,,3.3,,17.2,58.0,X
A1|5.0,173,8,,4.6,,83.4,79.9,X
A1|50.0,791,41,,5.2,,84.1,78.0,X
A1|56.0,42,1,,2.4,,8.8,68.9,X
A1|57.0,45,4,,8.9,,169.9,88.6,O
A1|6.0,264,14,,5.3,,94.0,65.5,X
A1|60.0,87,3,,3.4,,26.9,55.1,X
A1|62.0,32,0,,0.0,,0.0,77.3,X
A1|67.0,246,15,,6.1,,91.5,98.5,O
A1|7.0,240,16,,6.7,,84.0,98.3,O
A1|75.0,92,3,,3.3,,39.7,80.1,O
A1|8.0,288,18,,6.2,,90.1,74.5,X
A1|80.0,37,0,,0.0,,0.0,39.8,X
A1|9.0,210,8,,3.8,,52.9,78.2,X
A1|99.9,489,13,,2.7,,44.6,65.9,X
A2|0.0,4605,223,,4.8,,75.8,79.0,X
A2|10.0,243,14,,5.8,,85.7,83.3,O
A2|11.0,275,10,,3.6,,57.8,76.9,X
A2|12.0,358,16,,4.5,,64.1,84.6,O
A2|13.0,115,4,,3.5,,95.7,99.4,O
A2|14.0,363,22,,6.1,,129.4,86.4,O
A2|15.0,146,3,,2.1,,109.6,94.6,O
A2|16.0,67,4,,6.0,,42.8,35.0,X
A2|17.0,451,27,,6.0,,117.4,83.5,O
A2|18.0,171,7,,4.1,,87.1,77.4,X
A2|19.0,92,4,,4.3,,88.6,101.8,O
A2|20.0,453,23,,5.1,,78.7,89.2,O
A2|21.0,94,4,,4.3,,101.9,60.0,X
A2|22.0,164,6,,3.7,,58.2,84.9,O
A2|23.0,92,3,,3.3,,48.4,65.8,X
A2|24.0,64,2,,3.1,,93.2,86.0,O
