bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|0,6622,482,,7.3,,79.9,81.5,O
稍重|1,1328,131,,9.9,,78.3,75.4,X
稍重|2,1134,214,,18.9,,100.5,84.4,O
稍重|3,2200,267,,12.1,,86.3,84.6,O
稍重|4,1777,78,,4.4,,67.5,58.9,X
良|0,28330,2014,,7.1,,79.0,78.0,X
良|1,5938,614,,10.3,,81.7,77.4,X
良|2,4825,778,,16.1,,73.4,80.5,O
良|3,9404,1172,,12.5,,78.5,78.1,X
良|4,8382,414,,4.9,,80.5,76.6,X
重以上|0,4004,280,,7.0,,69.8,82.5,O
重以上|1,890,93,,10.4,,88.6,79.6,X
重以上|2,689,118,,17.1,,71.0,70.2,X
重以上|3,1319,142,,10.8,,74.4,85.3,O
重以上|4,1165,67,,5.8,,91.5,71.2,X
