bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10|0,909,21,,2.3,,67.3,68.8,X
10|1,1046,30,,2.9,,80.8,75.2,X
10|2,2740,82,,3.0,,75.7,85.8,O
10|3,3713,84,,2.3,,86.7,81.8,O
10|4,2816,59,,2.1,,71.2,76.3,X
11|0,756,7,,0.9,,51.5,66.4,X
11|1,772,18,,2.3,,52.8,69.5,X
11|2,2193,58,,2.6,,95.9,71.6,X
11|3,2962,52,,1.8,,79.5,68.9,X
11|4,2283,43,,1.9,,71.1,74.2,X
12|0,606,12,,2.0,,82.4,81.8,O
12|1,666,7,,1.1,,57.3,66.6,X
12|2,1631,38,,2.3,,99.1,77.3,X
12|3,2383,38,,1.6,,53.9,85.0,O
12|4,1794,21,,1.2,,64.8,72.8,X
13|0,461,10,,2.2,,123.7,112.8,O
13|1,506,8,,1.6,,56.0,83.8,O
13|2,1223,21,,1.7,,65.3,80.0,O
13|3,1707,27,,1.6,,83.4,76.6,X
13|4,1309,23,,1.8,,91.9,79.1,X
14|0,352,6,,1.7,,142.2,101.6,O
14|1,328,7,,2.1,,121.3,100.1,O
14|2,912,23,,2.5,,161.3,99.7,O
14|3,1259,18,,1.4,,73.5,103.8,O
14|4,948,10,,1.1,,29.6,55.6,X
15|0,255,3,,1.2,,44.1,39.2,X
15|1,230,4,,1.7,,76.3,63.0,X
15|2,558,10,,1.8,,108.2,90.7,O
15|3,778,8,,1.0,,74.6,73.2,X
15|4,594,4,,0.7,,33.6,80.3,O
16|0,119,3,,2.5,,57.4,29.9,X
16|1,126,1,,0.8,,66.5,35.1,X
16|2,293,9,,3.1,,142.6,123.7,O
16|3,342,7,,2.0,,71.9,65.0,X
16|4,306,5,,1.6,,122.2,111.0,O
1|0,975,317,,32.5,,84.9,86.4,O
1|1,3079,1041,,33.8,,77.3,81.6,O
1|2,6203,1961,,31.6,,75.2,82.4,O
1|3,4147,1233,,29.7,,77.1,84.1,O
1|4,1477,427,,28.9,,79.7,84.6,O
2|0,1002,168,,16.8,,71.6,74.9,X
2|1,2605,506,,19.4,,78.8,80.2,O
2|2,5684,1067,,18.8,,77.2,80.9,O
2|3,4629,836,,18.1,,80.3,83.0,O
2|4,1949,354,,18.2,,81.3,82.9,O
3|0,1041,117,,11.2,,72.0,79.9,X
3|1,2295,327,,14.2,,78.0,76.0,X
3|2,5363,691,,12.9,,73.0,78.5,X
3|3,4732,575,,12.2,,72.3,78.7,X
3|4,2446,315,,12.9,,79.9,78.4,X
4|0,1077,90,,8.4,,76.0,74.1,X
4|1,2132,257,,12.1,,91.5,76.7,X
4|2,4886,495,,10.1,,80.4,77.0,X
4|3,4968,467,,9.4,,75.2,77.5,X
4|4,2806,271,,9.7,,76.0,75.8,X
5|0,1103,90,,8.2,,95.5,80.2,O
5|1,1884,150,,8.0,,72.3,82.8,O
5|2,4716,349,,7.4,,71.7,74.6,X
5|3,5072,346,,6.8,,69.6,74.8,X
5|4,3076,207,,6.7,,75.6,79.8,X
6|0,1134,54,,4.8,,70.1,61.8,X
6|1,1734,98,,5.7,,72.7,72.1,X
6|2,4402,263,,6.0,,76.6,76.1,X
6|3,5040,277,,5.5,,78.3,80.4,O
6|4,3425,169,,4.9,,80.0,81.6,O
7|0,1144,67,,5.9,,129.4,76.6,X
7|1,1552,68,,4.4,,76.1,73.1,X
7|2,4067,179,,4.4,,74.2,75.7,X
7|3,5092,207,,4.1,,77.7,83.4,O
7|4,3507,128,,3.6,,74.5,72.1,X
8|0,1105,38,,3.4,,93.2,86.1,O
8|1,1398,57,,4.1,,69.3,78.2,X
8|2,3722,155,,4.2,,89.4,86.6,O
8|3,4864,158,,3.2,,79.0,83.9,O
8|4,3487,92,,2.6,,68.7,76.1,X
9|0,1036,28,,2.7,,94.5,84.2,O
9|1,1194,33,,2.8,,53.6,78.3,X
9|2,3238,98,,3.0,,89.2,77.5,X
9|3,4339,138,,3.2,,95.1,75.0,X
9|4,3258,84,,2.6,,85.4,70.5,X
