bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|1.0,135,11,,8.1,,69.9,106.5,O
A1|2.0,170,14,,8.2,,111.5,101.5,O
A1|3.0,246,13,,5.3,,65.3,84.2,O
A1|4.0,869,53,,6.1,,91.5,74.1,X
A1|5.0,691,39,,5.6,,95.1,84.9,O
A1|6.0,547,23,,4.2,,76.2,80.8,O
A1|7.0,166,12,,7.2,,109.7,100.2,O
A1|8.0,61,2,,3.3,,35.7,126.5,O
A2|1.0,124,7,,5.6,,37.1,67.8,X
A2|2.0,112,7,,6.2,,133.0,63.8,X
A2|3.0,189,15,,7.9,,82.0,70.8,X
A2|4.0,847,29,,3.4,,59.6,84.3,O
A2|5.0,693,27,,3.9,,64.9,66.6,X
A2|6.0,600,25,,4.2,,89.5,88.1,O
A2|7.0,207,11,,5.3,,89.5,67.1,X
A2|8.0,53,3,,5.7,,136.8,48.4,X
A3|1.0,123,7,,5.7,,99.4,95.7,O
A3|2.0,129,9,,7.0,,120.7,80.1,O
A3|3.0,141,1,,0.7,,4.6,63.5,X
A3|4.0,794,40,,5.0,,71.7,77.1,X
A3|5.0,697,23,,3.3,,59.7,83.5,O
A3|6.0,605,28,,4.6,,108.4,66.5,X
A3|7.0,201,5,,2.5,,66.9,69.5,X
A3|8.0,56,1,,1.8,,14.1,17.7,X
A4|1.0,107,7,,6.5,,87.8,85.4,O
A4|2.0,113,6,,5.3,,126.4,110.9,O
A4|3.0,147,7,,4.8,,63.9,82.3,O
A4|4.0,764,31,,4.1,,88.6,72.0,X
A4|5.0,626,25,,4.0,,83.3,75.6,X
A4|6.0,564,19,,3.4,,67.2,64.9,X
A4|7.0,210,10,,4.8,,89.8,82.0,O
A4|8.0,74,2,,2.7,,42.1,83.1,O
B1|4.0,420,9,,2.1,,58.1,91.6,O
B1|5.0,348,4,,1.1,,29.9,53.3,X
B1|6.0,358,8,,2.2,,80.6,105.2,O
B1|7.0,130,0,,0.0,,0.0,87.5,O
B1|8.0,61,1,,1.6,,37.6,102.5,O
B2|4.0,325,6,,1.8,,108.8,113.0,O
B2|5.0,271,4,,1.5,,75.1,79.6,X
B2|6.0,288,4,,1.4,,30.7,68.0,X
B2|7.0,109,1,,0.9,,45.7,127.7,O
B2|8.0,46,1,,2.2,,68.7,123.4,O
