bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.2,53,1,,1.9,,66.8,18.1,X
0.5,39,1,,2.6,,235.1,176.3,O
0.6,777,9,,1.2,,67.5,71.1,X
0.7,83,2,,2.4,,123.7,121.3,O
0.8,197,2,,1.0,,53.9,50.9,X
0.9,199,3,,1.5,,60.0,104.5,O
1.0,251,5,,2.0,,153.9,97.7,O
1.1,166,0,,0.0,,0.0,40.8,X
1.2,297,6,,2.0,,76.6,102.4,O
1.3,1592,23,,1.4,,69.2,74.3,X
1.4,1096,17,,1.6,,78.9,79.7,X
1.5,275,5,,1.8,,96.4,88.6,O
1.6,214,4,,1.9,,48.0,56.1,X
1.7,141,2,,1.4,,91.5,48.7,X
1.8,214,2,,0.9,,11.4,58.0,X
1.9,187,2,,1.1,,35.0,53.3,X
10.0,43,2,,4.7,,42.2,39.2,X
10.1,56,5,,8.9,,87.7,82.4,O
10.2,46,5,,10.9,,141.8,80.6,O
10.3,62,4,,6.5,,49.9,78.3,X
10.4,76,5,,6.6,,48.3,69.2,X
10.5,57,6,,10.5,,76.0,79.0,X
10.6,64,7,,10.9,,65.2,92.1,O
10.7,57,7,,12.3,,117.2,105.7,O
10.8,59,7,,11.9,,71.0,86.8,O
10.9,46,2,,4.3,,49.6,83.7,O
11.0,32,3,,9.4,,159.5,123.7,O
11.1,42,6,,14.3,,61.6,84.0,O
11.2,52,4,,7.7,,47.8,80.4,O
11.3,354,47,,13.3,,87.2,74.0,X
11.4,389,49,,12.6,,90.6,77.8,X
11.5,63,3,,4.8,,20.5,71.8,X
11.6,67,8,,11.9,,96.8,65.8,X
11.7,45,5,,11.1,,64.7,104.7,O
11.8,52,5,,9.6,,75.7,87.6,O
11.9,32,0,,0.0,,0.0,46.5,X
12.0,33,9,,27.3,,112.6,90.9,O
12.1,39,6,,15.4,,46.5,111.5,O
12.2,44,9,,20.5,,136.8,89.2,O
12.3,62,4,,6.5,,76.4,72.8,X
12.4,54,10,,18.5,,92.2,93.2,O
12.5,41,5,,12.2,,72.0,71.4,X
12.6,32,2,,6.2,,38.7,68.9,X
12.7,30,3,,10.0,,71.0,65.5,X
13.1,59,11,,18.6,,120.6,97.7,O
13.2,175,29,,16.6,,87.3,89.0,O
13.3,446,54,,12.1,,61.7,71.2,X
13.4,248,31,,12.5,,77.2,81.2,O
13.5,35,3,,8.6,,64.2,70.9,X
14.6,30,5,,16.7,,126.0,103.8,O
15.5,48,11,,22.9,,154.7,108.5,O
15.6,149,22,,14.8,,62.4,91.1,O
15.7,259,41,,15.8,,74.9,73.8,X
15.8,80,10,,12.5,,58.9,63.8,X
15.9,36,6,,16.7,,79.4,71.5,X
16.2,31,9,,29.0,,141.8,91.3,O
18.2,52,8,,15.4,,82.1,67.2,X
18.3,106,16,,15.1,,59.6,75.1,X
18.4,186,37,,19.9,,72.7,85.7,O
18.5,212,37,,17.5,,74.4,77.1,X
2.0,143,5,,3.5,,36.6,48.3,X
2.1,218,3,,1.4,,34.9,51.3,X
2.2,277,6,,2.2,,36.9,66.5,X
2.3,285,11,,3.9,,178.8,72.5,X
2.4,1813,36,,2.0,,65.3,75.3,X
2.5,720,11,,1.5,,31.3,71.2,X
2.6,315,7,,2.2,,34.8,72.0,X
2.7,141,4,,2.8,,90.6,53.6,X
2.8,113,4,,3.5,,77.4,58.1,X
2.9,181,5,,2.8,,109.9,72.7,X
20.2,155,35,,22.6,,87.1,80.7,O
20.3,210,55,,26.2,,88.1,72.0,X
20.4,107,19,,17.8,,55.4,100.2,O
20.6,67,17,,25.4,,91.5,102.7,O
24.0,91,27,,29.7,,86.9,94.1,O
24.1,73,21,,28.8,,82.7,77.8,X
24.2,86,23,,26.7,,86.2,74.3,X
24.3,96,26,,27.1,,76.6,79.4,X
24.4,59,20,,33.9,,111.6,82.6,O
24.5,128,28,,21.9,,60.2,85.7,O
24.6,61,17,,27.9,,85.1,84.0,O
3.0,169,4,,2.4,,44.3,98.2,O
3.1,188,6,,3.2,,133.6,100.3,O
3.2,140,2,,1.4,,130.7,81.5,O
3.3,107,4,,3.7,,80.7,44.1,X
3.4,114,7,,6.1,,87.2,105.3,O
3.5,141,8,,5.7,,83.4,79.2,X
3.6,174,9,,5.2,,60.9,99.4,O
3.7,110,4,,3.6,,82.0,61.2,X
3.8,1305,57,,4.4,,82.1,82.1,O
3.9,170,6,,3.5,,59.1,85.4,O
31.1,64,24,,37.5,,91.6,77.7,X
31.2,115,45,,39.1,,85.1,93.2,O
31.3,64,23,,35.9,,71.8,78.7,X
31.4,48,15,,31.2,,72.0,72.2,X
31.7,97,39,,40.2,,94.2,88.3,O
31.8,103,42,,40.8,,89.1,87.6,O
4.0,139,11,,7.9,,186.1,91.2,O
4.1,125,8,,6.4,,140.0,83.6,O
4.2,142,6,,4.2,,43.2,82.1,O
4.3,88,3,,3.4,,29.1,21.5,X
4.4,71,3,,4.2,,63.4,36.3,X
4.5,78,5,,6.4,,129.8,110.3,O
4.6,69,1,,1.4,,8.2,88.8,O
4.7,83,9,,10.8,,141.2,72.8,X
4.8,82,3,,3.7,,25.2,41.6,X
4.9,244,11,,4.5,,101.7,86.2,O
42.1,70,30,,42.9,,65.6,86.1,O
42.2,40,17,,42.5,,66.1,86.5,O
42.5,68,32,,47.1,,79.4,91.1,O
42.6,37,21,,56.8,,91.6,94.9,O
42.7,34,16,,47.1,,82.8,90.2,O
5.0,617,36,,5.8,,83.9,86.1,O
5.1,77,3,,3.9,,52.9,79.1,X
5.2,104,2,,1.9,,17.0,64.8,X
5.3,86,2,,2.3,,14.6,56.6,X
5.4,70,4,,5.7,,66.4,67.3,X
5.5,68,5,,7.4,,123.2,51.0,X
5.6,55,1,,1.8,,5.7,72.0,X
5.7,59,3,,5.1,,40.1,96.5,O
5.8,30,3,,10.0,,109.8,179.3,O
5.9,72,9,,12.5,,152.1,103.6,O
6.0,784,46,,5.9,,72.8,65.1,X
6.1,165,10,,6.1,,61.7,79.5,X
6.2,88,6,,6.8,,63.2,48.1,X
6.3,126,6,,4.8,,47.0,64.8,X
6.4,169,11,,6.5,,77.1,65.7,X
6.5,189,11,,5.8,,77.8,69.5,X
6.6,320,25,,7.8,,80.8,84.5,O
6.7,195,10,,5.1,,53.0,67.4,X
6.8,59,3,,5.1,,83.3,64.6,X
6.9,47,2,,4.3,,22.3,101.5,O
7.0,132,9,,6.8,,122.4,99.6,O
7.1,208,14,,6.7,,63.4,78.5,X
7.2,80,6,,7.5,,112.6,92.5,O
7.3,47,3,,6.4,,84.4,95.4,O
