bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|04,182,15,,8.2,,53.3,52.6,X
05|06,142,9,,6.3,,89.4,95.0,O
05|12,67,6,,9.0,,122.9,122.4,O
05|14,88,10,,11.4,,46.0,52.9,X
05|15,4739,311,,6.6,,77.5,69.4,X
05|18,443,22,,5.0,,97.8,73.7,X
05|26,140,20,,14.3,,79.2,90.7,O
05|32,632,99,,15.7,,75.7,76.6,X
05|34,5013,1028,,20.5,,68.8,78.7,X
05|35,45668,3573,,7.8,,80.5,79.3,X
05|37,122,10,,8.2,,61.4,49.5,X
05|38,1054,32,,3.0,,59.2,50.9,X
05|62,89,2,,2.2,,66.3,69.9,X
10|04,45,8,,17.8,,101.6,78.4,X
10|12,1219,61,,5.0,,84.8,81.8,O
10|24,151,35,,23.2,,102.8,96.4,O
10|26,208,34,,16.3,,117.7,81.2,O
10|29,162,32,,19.8,,73.8,61.8,X
10|31,2009,366,,18.2,,75.2,75.4,X
10|32,21018,1510,,7.2,,76.2,77.3,X
10|35,124,5,,4.0,,100.3,94.2,O
10|62,39,0,,0.0,,0.0,84.4,O
16|09,493,29,,5.9,,120.5,77.0,X
16|24,45,6,,13.3,,61.7,137.7,O
16|26,72,8,,11.1,,68.9,122.3,O
16|28,808,115,,14.2,,64.1,68.7,X
16|29,8857,669,,7.6,,77.2,78.2,X
A3|06,34,1,,2.9,,20.3,55.9,X
A3|15,45,1,,2.2,,13.7,43.1,X
A3|17,226,66,,29.2,,69.7,77.0,X
A3|18,13733,1008,,7.3,,78.7,77.8,X
A3|37,6841,1713,,25.0,,71.8,81.4,O
A3|38,41900,3295,,7.9,,78.0,81.7,O
OP|02,57,4,,7.0,,20.4,103.4,O
OP|03,66,2,,3.0,,53.1,26.7,X
OP|04,238,11,,4.6,,42.2,64.2,X
OP|06,261,9,,3.4,,70.1,56.9,X
OP|21,55,6,,10.9,,59.1,99.8,O
OP|22,132,19,,14.4,,75.9,71.0,X
OP|23,261,29,,11.1,,107.0,75.4,X
OP|24,1474,155,,10.5,,69.3,76.1,X
OP|25,443,65,,14.7,,116.6,86.3,O
OP|26,4381,296,,6.8,,80.5,80.1,O
OP|29,64,7,,10.9,,96.4,80.6,O
OP|32,383,34,,8.9,,57.3,87.5,O
OP|35,131,8,,6.1,,30.7,56.2,X
