bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,621,75,,12.1,,104.8,69.8,X
-0.2,645,66,,10.2,,89.4,74.2,X
-0.3,715,73,,10.2,,89.7,85.1,O
-0.4,774,92,,11.9,,80.0,80.4,O
-0.5,750,86,,11.5,,91.9,94.2,O
-0.6,813,99,,12.2,,77.5,81.0,O
-0.7,827,90,,10.9,,76.5,77.4,X
-0.8,861,79,,9.2,,74.3,70.4,X
-0.9,899,81,,9.0,,65.1,73.7,X
-1.0,1947,261,,13.4,,72.7,77.4,X
-1.1,954,97,,10.2,,96.2,86.9,O
-1.2,868,83,,9.6,,65.0,67.7,X
-1.3,1013,101,,10.0,,69.4,78.9,X
-1.4,997,106,,10.6,,89.6,86.7,O
-1.5,1061,100,,9.4,,77.0,83.9,O
-1.6,1020,112,,11.0,,80.3,77.1,X
-1.7,1016,115,,11.3,,80.1,86.3,O
-1.8,1054,123,,11.7,,96.1,72.7,X
-1.9,1045,106,,10.1,,92.2,81.8,O
-10.0,1357,96,,7.1,,55.4,79.1,X
-10.1,658,45,,6.8,,75.8,77.6,X
-10.2,624,45,,7.2,,90.4,79.6,X
-10.3,648,40,,6.2,,84.7,68.6,X
-10.4,609,53,,8.7,,79.3,76.8,X
-10.5,580,33,,5.7,,91.7,81.3,O
-10.6,639,51,,8.0,,95.0,69.6,X
-10.7,607,43,,7.1,,84.2,60.1,X
-10.8,529,41,,7.8,,91.0,69.9,X
-10.9,523,30,,5.7,,70.5,67.8,X
-11.0,997,77,,7.7,,97.7,75.4,X
-11.1,492,35,,7.1,,72.6,76.5,X
-11.2,421,30,,7.1,,106.1,72.2,X
-11.3,473,20,,4.2,,67.2,65.5,X
-11.4,430,25,,5.8,,65.1,82.2,O
-11.5,430,28,,6.5,,82.7,87.2,O
-11.6,440,32,,7.3,,92.0,83.4,O
-11.7,423,36,,8.5,,85.2,62.6,X
-11.8,352,21,,6.0,,72.5,91.0,O
-11.9,362,29,,8.0,,131.5,80.9,O
-12.0,804,48,,6.0,,50.1,66.2,X
-12.1,366,22,,6.0,,60.1,82.5,O
-12.2,314,20,,6.4,,59.4,71.0,X
-12.3,357,25,,7.0,,50.2,71.6,X
-12.4,334,26,,7.8,,94.8,67.4,X
-12.5,273,11,,4.0,,41.0,56.5,X
-12.6,325,17,,5.2,,59.1,84.0,O
-12.7,285,28,,9.8,,104.7,100.4,O
-12.8,229,12,,5.2,,35.0,77.4,X
-12.9,274,18,,6.6,,94.3,63.0,X
-13.0,652,56,,8.6,,84.2,67.9,X
-13.1,234,16,,6.8,,85.0,84.8,O
-13.2,222,19,,8.6,,126.0,97.5,O
-13.3,239,6,,2.5,,17.1,60.3,X
-13.4,225,18,,8.0,,66.9,68.8,X
-13.5,220,9,,4.1,,47.2,62.1,X
-13.6,193,12,,6.2,,111.5,90.3,O
-13.7,207,11,,5.3,,106.4,70.1,X
-13.8,184,9,,4.9,,21.2,63.0,X
-13.9,210,13,,6.2,,71.9,88.9,O
-14.0,449,23,,5.1,,38.9,66.0,X
-14.1,174,8,,4.6,,22.2,91.5,O
-14.2,144,8,,5.6,,88.1,63.1,X
-14.3,151,6,,4.0,,35.7,105.9,O
-14.4,160,13,,8.1,,82.2,92.5,O
-14.5,125,5,,4.0,,28.1,44.0,X
-14.6,137,8,,5.8,,28.9,50.1,X
