bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
402,41,4,,9.8,,74.4,86.3,O
404,59,7,,11.9,,77.2,53.7,X
406,36,1,,2.8,,28.5,98.2,O
408,61,6,,9.8,,95.4,91.6,O
410,45,1,,2.2,,22.1,100.7,O
412,64,5,,7.8,,228.9,73.8,X
414,54,1,,1.9,,4.3,32.5,X
416,72,6,,8.3,,154.8,68.5,X
418,77,3,,3.9,,52.4,53.3,X
420,96,5,,5.2,,42.4,85.1,O
422,118,9,,7.6,,46.0,50.2,X
424,118,13,,11.0,,84.3,75.8,X
426,127,11,,8.7,,94.9,85.6,O
428,137,10,,7.3,,43.5,78.4,X
430,146,6,,4.1,,40.3,93.5,O
432,160,14,,8.8,,118.9,98.7,O
434,154,10,,6.5,,44.2,52.4,X
436,179,19,,10.6,,103.6,71.9,X
438,183,15,,8.2,,84.7,76.6,X
440,201,20,,10.0,,76.4,61.6,X
442,206,15,,7.3,,56.3,54.7,X
444,216,13,,6.0,,41.3,87.2,O
446,224,21,,9.4,,119.0,81.7,O
448,211,17,,8.1,,67.5,93.6,O
450,230,23,,10.0,,91.3,100.1,O
452,248,21,,8.5,,146.3,86.2,O
454,262,19,,7.3,,86.1,96.1,O
456,269,26,,9.7,,61.1,71.6,X
458,227,16,,7.0,,37.4,89.3,O
460,272,16,,5.9,,35.5,64.0,X
462,240,24,,10.0,,61.9,82.9,O
464,257,21,,8.2,,83.5,73.5,X
466,262,23,,8.8,,72.2,81.5,O
468,250,14,,5.6,,34.2,63.6,X
470,230,21,,9.1,,54.8,83.5,O
472,228,24,,10.5,,64.2,87.4,O
474,221,19,,8.6,,63.5,91.3,O
476,221,17,,7.7,,112.4,106.4,O
478,236,15,,6.4,,48.6,66.6,X
480,209,23,,11.0,,153.8,110.2,O
482,215,23,,10.7,,108.6,81.2,O
484,173,17,,9.8,,84.1,77.9,X
486,168,19,,11.3,,81.5,72.8,X
488,178,16,,9.0,,48.2,64.4,X
490,152,15,,9.9,,57.2,61.8,X
492,152,14,,9.2,,122.6,85.2,O
494,140,15,,10.7,,139.3,92.2,O
496,113,7,,6.2,,58.4,59.4,X
498,117,11,,9.4,,76.1,85.8,O
500,97,12,,12.4,,100.6,81.5,O
502,114,10,,8.8,,42.0,81.0,O
504,85,9,,10.6,,96.0,62.8,X
506,88,9,,10.2,,112.8,90.6,O
508,84,8,,9.5,,103.7,97.2,O
510,78,5,,6.4,,40.1,48.1,X
512,44,6,,13.6,,184.8,81.8,O
514,51,4,,7.8,,27.0,46.8,X
516,51,2,,3.9,,15.1,52.2,X
518,37,4,,10.8,,53.6,104.6,O
522,31,1,,3.2,,16.8,32.2,X
524,33,6,,18.2,,226.8,158.6,O
