bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|0,16089,1506,,9.4,,74.7,79.3,X
稍重|1,12066,1083,,9.0,,80.2,78.5,X
稍重|2,4862,398,,8.2,,72.9,75.7,X
稍重|3,1934,157,,8.1,,63.2,73.0,X
稍重|9,1484,121,,8.2,,75.4,78.0,X
良|0,46807,4376,,9.3,,79.5,80.3,O
良|1,35882,3169,,8.8,,79.5,78.0,X
良|2,16264,1339,,8.2,,78.4,77.7,X
良|3,6767,546,,8.1,,82.1,78.0,X
良|9,4920,404,,8.2,,78.3,77.7,X
重以上|0,13866,1279,,9.2,,79.0,78.9,X
重以上|1,9887,873,,8.8,,74.8,77.0,X
重以上|2,4128,337,,8.2,,75.0,80.9,O
重以上|3,1761,136,,7.7,,81.3,81.3,O
重以上|9,1254,101,,8.1,,79.6,78.2,X
