bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.7,45,2,,4.4,,328.9,124.7,O
0.8,593,6,,1.0,,40.6,52.3,X
1.5,43,1,,2.3,,34.2,6.9,X
1.6,125,0,,0.0,,0.0,101.0,O
1.7,210,3,,1.4,,91.1,86.9,O
1.8,5923,89,,1.5,,78.8,78.1,X
1.9,2906,36,,1.2,,63.5,79.4,X
10.0,537,24,,4.5,,136.3,92.1,O
10.1,457,16,,3.5,,85.8,66.3,X
10.2,485,15,,3.1,,49.0,56.4,X
10.3,463,16,,3.5,,87.0,81.9,O
10.4,419,21,,5.0,,66.4,75.4,X
10.5,461,16,,3.5,,52.8,78.4,X
10.6,452,20,,4.4,,113.1,72.2,X
10.7,460,18,,3.9,,79.2,81.2,O
10.8,544,25,,4.6,,71.0,83.4,O
10.9,491,23,,4.7,,89.4,91.1,O
11.0,463,18,,3.9,,92.9,93.4,O
11.1,504,19,,3.8,,63.4,63.6,X
11.2,461,22,,4.8,,89.7,83.3,O
11.3,657,33,,5.0,,97.4,85.9,O
11.4,4533,202,,4.5,,80.1,77.6,X
11.5,1634,84,,5.1,,83.9,78.6,X
11.6,4397,225,,5.1,,81.7,80.9,O
11.7,1265,51,,4.0,,68.1,77.6,X
11.8,734,29,,4.0,,50.9,69.6,X
11.9,473,23,,4.9,,85.4,71.4,X
12.0,358,25,,7.0,,115.2,74.5,X
12.1,404,22,,5.4,,117.1,76.3,X
12.2,511,23,,4.5,,58.0,74.9,X
12.3,529,25,,4.7,,77.6,79.6,X
12.4,438,17,,3.9,,67.8,70.8,X
12.5,407,19,,4.7,,72.9,87.3,O
12.6,360,18,,5.0,,76.8,97.4,O
12.7,384,19,,4.9,,68.4,73.3,X
12.8,341,14,,4.1,,67.6,70.8,X
12.9,359,19,,5.3,,64.9,77.2,X
13.0,352,17,,4.8,,83.3,84.0,O
13.1,369,14,,3.8,,40.7,68.1,X
13.2,515,26,,5.0,,88.8,75.2,X
13.3,2421,138,,5.7,,75.4,77.5,X
13.4,5669,368,,6.5,,87.1,82.1,O
13.5,3500,215,,6.1,,88.4,74.4,X
13.6,1357,76,,5.6,,75.6,80.0,O
13.7,592,38,,6.4,,85.3,72.3,X
13.8,492,25,,5.1,,73.5,71.6,X
13.9,492,29,,5.9,,79.2,83.1,O
14.0,418,19,,4.5,,60.4,75.8,X
14.1,380,24,,6.3,,78.1,72.8,X
14.2,455,26,,5.7,,64.3,63.7,X
14.3,394,22,,5.6,,54.8,83.8,O
14.4,456,20,,4.4,,51.3,74.3,X
14.5,423,26,,6.1,,97.7,85.0,O
14.6,445,36,,8.1,,100.7,78.5,X
14.7,471,33,,7.0,,104.5,81.8,O
14.8,420,16,,3.8,,33.0,72.3,X
14.9,440,19,,4.3,,45.8,73.1,X
15.0,542,34,,6.3,,96.7,81.9,O
15.1,834,60,,7.2,,82.3,88.1,O
15.2,856,49,,5.7,,69.5,78.0,X
15.3,1188,83,,7.0,,85.4,69.8,X
15.4,1476,103,,7.0,,80.5,85.7,O
15.5,3837,261,,6.8,,79.8,75.9,X
15.6,2451,171,,7.0,,78.4,70.2,X
15.7,1362,93,,6.8,,81.9,78.3,X
15.8,625,48,,7.7,,89.0,74.7,X
15.9,585,35,,6.0,,72.6,79.3,X
16.0,432,38,,8.8,,107.0,92.9,O
16.1,433,35,,8.1,,103.9,75.8,X
16.2,386,21,,5.4,,49.5,81.9,O
16.3,386,20,,5.2,,54.8,72.3,X
16.4,575,34,,5.9,,66.2,90.2,O
16.5,1228,87,,7.1,,77.8,80.6,O
16.6,731,57,,7.8,,89.3,79.7,X
16.7,1191,97,,8.1,,93.7,72.9,X
16.8,1535,115,,7.5,,76.9,76.6,X
16.9,714,49,,6.9,,69.1,67.8,X
17.0,359,29,,8.1,,95.2,84.5,O
17.1,394,30,,7.6,,69.0,85.2,O
17.2,407,32,,7.9,,108.4,77.2,X
17.3,408,31,,7.6,,98.4,73.1,X
17.4,306,19,,6.2,,49.4,62.6,X
17.5,255,18,,7.1,,68.8,74.4,X
17.6,307,28,,9.1,,81.3,76.4,X
17.7,306,20,,6.5,,52.2,72.9,X
17.8,271,25,,9.2,,83.1,94.3,O
17.9,328,27,,8.2,,78.4,73.7,X
18.0,311,35,,11.3,,125.2,72.2,X
18.1,327,24,,7.3,,86.0,93.6,O
18.2,304,26,,8.6,,89.9,85.2,O
