bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0|08,39,13,,33.3,,85.4,66.9,X
1.0|09,53,15,,28.3,,150.8,93.6,O
1.0|10,105,23,,21.9,,74.3,99.0,O
1.0|11,141,31,,22.0,,104.4,90.9,O
1.0|12,378,49,,13.0,,70.9,85.1,O
1.0|13,204,33,,16.2,,55.3,67.5,X
1.0|14,503,72,,14.3,,68.1,87.0,O
1.0|15,1089,165,,15.2,,69.5,73.6,X
1.0|16,454,75,,16.5,,58.6,76.4,X
10.0|10,83,5,,6.0,,60.8,50.3,X
10.0|11,118,4,,3.4,,30.0,58.1,X
10.0|12,289,24,,8.3,,97.6,99.4,O
10.0|13,158,7,,4.4,,21.9,68.2,X
10.0|14,378,23,,6.1,,45.6,75.9,X
10.0|15,849,45,,5.3,,109.0,91.0,O
10.0|16,347,23,,6.6,,88.6,80.6,O
11.0|11,104,3,,2.9,,33.1,55.2,X
11.0|12,307,17,,5.5,,117.1,91.1,O
11.0|13,157,6,,3.8,,38.8,85.0,O
11.0|14,383,17,,4.4,,36.1,56.9,X
11.0|15,821,60,,7.3,,95.6,75.9,X
11.0|16,321,17,,5.3,,200.9,110.1,O
12.0|12,279,13,,4.7,,74.1,86.8,O
12.0|13,146,8,,5.5,,85.1,77.3,X
12.0|14,365,15,,4.1,,61.3,66.8,X
12.0|15,779,35,,4.5,,70.1,63.8,X
12.0|16,304,15,,4.9,,65.5,82.2,O
13.0|13,132,8,,6.1,,76.8,88.2,O
13.0|14,317,24,,7.6,,153.9,81.7,O
13.0|15,720,48,,6.7,,68.2,67.4,X
13.0|16,282,11,,3.9,,34.4,82.8,O
14.0|14,315,14,,4.4,,93.8,106.0,O
14.0|15,688,33,,4.8,,126.3,106.9,O
14.0|16,240,15,,6.2,,192.8,92.8,O
15.0|15,577,14,,2.4,,46.4,57.4,X
15.0|16,258,8,,3.1,,98.1,64.3,X
16.0|16,213,9,,4.2,,43.0,67.5,X
