bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-1.0|5,70,2,,2.9,,72.7,52.4,X
-1.0|6,113,6,,5.3,,232.4,107.1,O
-1.0|7,180,7,,3.9,,77.4,69.0,X
0.0|2,32,1,,3.1,,14.1,53.3,X
0.0|3,128,8,,6.2,,136.1,69.4,X
0.0|4,322,22,,6.8,,124.5,85.1,O
0.0|5,602,25,,4.2,,88.4,74.6,X
0.0|6,940,31,,3.3,,67.0,84.1,O
0.0|7,1197,46,,3.8,,92.0,80.2,O
0.1|4,30,1,,3.3,,60.3,71.3,X
0.1|5,42,6,,14.3,,234.8,106.8,O
0.1|6,70,6,,8.6,,54.0,96.7,O
0.1|7,86,2,,2.3,,22.5,68.6,X
0.2|4,34,1,,2.9,,4.5,23.3,X
0.2|5,53,5,,9.4,,80.0,39.6,X
0.2|6,79,4,,5.1,,33.4,64.5,X
0.2|7,67,6,,9.0,,63.8,44.2,X
0.3|4,40,2,,5.0,,21.1,104.7,O
0.3|5,63,4,,6.3,,126.5,89.9,O
0.3|6,65,3,,4.6,,55.1,67.8,X
0.3|7,86,4,,4.7,,40.2,93.7,O
0.4|4,40,1,,2.5,,4.7,44.5,X
0.4|5,59,1,,1.7,,14.1,81.4,O
0.4|6,81,5,,6.2,,82.5,52.7,X
0.4|7,69,1,,1.4,,114.1,72.7,X
0.5|4,45,1,,2.2,,17.5,80.4,O
0.5|5,75,2,,2.7,,43.7,82.4,O
0.5|6,63,3,,4.8,,25.3,49.0,X
0.5|7,63,2,,3.2,,32.7,43.5,X
0.6|4,35,2,,5.7,,40.5,81.4,O
0.6|5,64,6,,9.4,,149.9,71.3,X
0.6|6,68,6,,8.8,,327.5,135.7,O
0.6|7,62,2,,3.2,,37.8,40.5,X
0.7|4,49,5,,10.2,,60.0,85.7,O
0.7|5,70,4,,5.7,,101.2,58.1,X
0.7|6,71,3,,4.2,,53.0,62.0,X
0.7|7,76,5,,6.6,,65.7,127.3,O
0.8|3,37,3,,8.1,,41.9,96.9,O
0.8|4,54,8,,14.8,,110.6,69.6,X
0.8|5,78,6,,7.7,,136.7,89.9,O
0.8|6,83,6,,7.2,,93.7,49.0,X
0.8|7,72,7,,9.7,,108.4,117.4,O
0.9|3,39,6,,15.4,,140.3,120.9,O
0.9|4,58,7,,12.1,,185.2,94.3,O
0.9|5,77,6,,7.8,,55.8,60.2,X
0.9|6,79,7,,8.9,,138.0,81.5,O
0.9|7,63,3,,4.8,,133.8,96.7,O
1.0|3,40,2,,5.0,,51.2,54.2,X
1.0|4,74,4,,5.4,,48.7,70.8,X
1.0|5,98,6,,6.1,,69.2,72.9,X
1.0|6,79,10,,12.7,,317.7,130.8,O
1.0|7,63,2,,3.2,,17.9,69.3,X
1.1|3,48,7,,14.6,,160.7,50.0,X
1.1|4,81,8,,9.9,,47.5,84.5,O
1.1|5,101,4,,4.0,,43.2,77.9,X
1.1|6,103,6,,5.8,,39.0,50.3,X
1.1|7,66,4,,6.1,,78.8,93.1,O
1.2|3,63,5,,7.9,,115.7,71.4,X
1.2|4,88,5,,5.7,,54.5,91.7,O
1.2|5,103,8,,7.8,,86.6,87.7,O
1.2|6,94,6,,6.4,,130.3,125.5,O
1.2|7,66,3,,4.5,,33.5,36.7,X
1.3|3,71,6,,8.5,,74.2,72.4,X
1.3|4,101,5,,5.0,,45.1,94.8,O
1.3|5,112,8,,7.1,,78.1,126.7,O
1.3|6,105,7,,6.7,,120.4,80.8,O
1.3|7,75,6,,8.0,,50.6,95.4,O
