bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.9,88,1,,1.1,,64.9,83.0,O
11.4,203,8,,3.9,,76.9,69.0,X
11.5,86,3,,3.5,,53.2,74.5,X
11.6,31,1,,3.2,,62.0,121.4,O
11.7,48,2,,4.2,,28.0,39.0,X
11.8,30,0,,0.0,,0.0,55.1,X
13.4,66,4,,6.1,,65.9,125.7,O
13.5,243,16,,6.6,,109.3,82.0,O
13.6,70,2,,2.9,,16.8,49.9,X
15.5,81,6,,7.4,,83.4,105.6,O
15.6,147,11,,7.5,,67.4,70.3,X
15.7,65,4,,6.2,,80.0,86.3,O
15.8,36,3,,8.3,,123.6,89.2,O
15.9,32,1,,3.1,,77.1,78.3,X
16.7,53,4,,7.5,,76.8,49.5,X
16.8,85,5,,5.9,,83.4,73.4,X
18.4,134,18,,13.4,,109.1,89.3,O
18.5,88,3,,3.4,,17.0,50.8,X
20.7,39,3,,7.7,,111.3,72.0,X
20.8,215,18,,8.4,,72.6,81.0,O
22.3,31,6,,19.4,,158.3,82.8,O
23.7,40,2,,5.0,,38.1,79.7,X
23.8,203,29,,14.3,,86.5,81.5,O
23.9,39,2,,5.1,,38.5,52.2,X
27.4,58,7,,12.1,,79.6,84.3,O
27.5,61,7,,11.5,,49.2,70.3,X
27.6,104,13,,12.5,,65.8,85.4,O
27.7,135,15,,11.1,,65.1,66.6,X
3.6,102,0,,0.0,,0.0,49.6,X
3.7,206,5,,2.4,,97.1,97.7,O
3.8,131,1,,0.8,,5.6,85.3,O
3.9,135,1,,0.7,,26.9,32.3,X
31.0,32,3,,9.4,,47.3,75.1,X
31.3,64,11,,17.2,,92.4,71.2,X
34.5,54,13,,24.1,,97.2,65.1,X
34.7,83,25,,30.1,,110.0,91.9,O
38.7,51,12,,23.5,,67.7,81.4,O
38.9,40,6,,15.0,,54.3,47.8,X
4.0,37,0,,0.0,,0.0,25.6,X
4.1,31,0,,0.0,,0.0,0.0,X
4.5,40,1,,2.5,,79.3,192.5,O
43.8,30,8,,26.7,,64.7,67.6,X
43.9,56,15,,26.8,,93.5,77.5,X
44.2,41,10,,24.4,,66.5,78.7,X
5.3,52,1,,1.9,,50.6,90.6,O
5.4,33,1,,3.0,,64.6,118.7,O
50.7,31,15,,48.4,,108.0,82.1,O
6.3,43,3,,7.0,,222.5,94.9,O
6.4,243,5,,2.1,,34.2,78.7,X
6.5,338,9,,2.7,,98.0,70.4,X
6.6,199,5,,2.5,,126.2,60.3,X
6.7,212,4,,1.9,,72.6,73.9,X
7.0,33,1,,3.0,,7.0,23.2,X
7.1,35,1,,2.9,,100.4,27.3,X
7.2,54,0,,0.0,,0.0,65.2,X
7.4,30,0,,0.0,,0.0,112.0,O
7.5,61,3,,4.9,,226.9,89.1,O
7.6,33,1,,3.0,,40.1,111.1,O
8.0,32,1,,3.1,,35.9,49.9,X
9.2,80,1,,1.2,,12.5,74.0,X
9.3,242,10,,4.1,,82.5,69.3,X
9.4,213,9,,4.2,,101.4,104.5,O
9.5,77,2,,2.6,,101.9,80.2,O
9.8,32,0,,0.0,,0.0,88.1,O
