bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|1.0,1219,75,,6.2,,78.7,74.5,X
A1|10.0,561,28,,5.0,,100.0,91.1,O
A1|11.0,436,14,,3.2,,73.5,71.1,X
A1|12.0,412,15,,3.6,,67.5,70.7,X
A1|13.0,318,13,,4.1,,70.3,64.1,X
A1|14.0,250,15,,6.0,,107.0,79.3,X
A1|15.0,205,6,,2.9,,35.6,87.2,O
A1|16.0,179,4,,2.2,,20.5,61.9,X
A1|17.0,51,5,,9.8,,149.3,104.2,O
A1|18.0,30,2,,6.7,,129.8,138.4,O
A1|2.0,1143,57,,5.0,,56.8,65.4,X
A1|3.0,909,48,,5.3,,55.4,70.2,X
A1|4.0,1046,58,,5.5,,80.2,82.4,O
A1|5.0,941,55,,5.8,,67.0,71.6,X
A1|6.0,958,59,,6.2,,94.9,89.0,O
A1|7.0,852,38,,4.5,,76.4,70.8,X
A1|8.0,727,44,,6.1,,98.9,93.0,O
A1|9.0,662,34,,5.1,,100.9,76.7,X
A2|1.0,1122,41,,3.7,,50.9,73.0,X
A2|10.0,520,18,,3.5,,56.7,65.9,X
A2|11.0,466,13,,2.8,,35.5,60.2,X
A2|12.0,362,14,,3.9,,95.5,71.2,X
A2|13.0,333,15,,4.5,,69.9,67.3,X
A2|14.0,244,10,,4.1,,52.5,78.6,X
A2|15.0,216,1,,0.5,,10.3,76.1,X
A2|16.0,144,5,,3.5,,99.0,86.5,O
A2|17.0,49,5,,10.2,,357.7,186.1,O
A2|18.0,35,2,,5.7,,18.2,37.8,X
A2|2.0,923,56,,6.1,,109.5,85.0,O
A2|3.0,917,52,,5.7,,74.9,68.2,X
A2|4.0,984,38,,3.9,,66.1,70.6,X
A2|5.0,960,33,,3.4,,58.1,64.6,X
A2|6.0,889,41,,4.6,,62.8,74.6,X
A2|7.0,859,38,,4.4,,65.5,72.7,X
A2|8.0,680,22,,3.2,,46.1,75.6,X
A2|9.0,635,29,,4.6,,92.0,70.3,X
A3|1.0,1064,46,,4.3,,74.0,68.9,X
A3|10.0,520,15,,2.9,,61.9,87.3,O
A3|11.0,483,15,,3.1,,72.3,87.5,O
A3|12.0,335,15,,4.5,,149.3,98.5,O
A3|13.0,279,6,,2.2,,58.6,62.5,X
A3|14.0,259,9,,3.5,,108.3,77.7,X
A3|15.0,195,5,,2.6,,69.8,104.9,O
A3|16.0,143,5,,3.5,,81.9,66.8,X
A3|17.0,51,2,,3.9,,200.0,143.7,O
A3|2.0,775,47,,6.1,,97.4,83.4,O
A3|3.0,886,53,,6.0,,78.3,75.8,X
A3|4.0,894,35,,3.9,,79.2,75.8,X
A3|5.0,874,46,,5.3,,65.6,84.3,O
