bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1,4091,1165,,28.5,,71.4,80.1,O
05|10,2596,73,,2.8,,86.1,78.4,X
05|11,2103,54,,2.6,,75.0,75.6,X
05|12,1678,41,,2.4,,94.2,75.4,X
05|13,1292,24,,1.9,,68.1,79.3,X
05|14,968,19,,2.0,,107.6,102.0,O
05|15,631,13,,2.1,,80.0,79.2,X
05|16,454,12,,2.6,,143.7,95.9,O
05|17,171,4,,2.3,,125.3,131.3,O
05|18,85,0,,0.0,,0.0,68.7,X
05|2,4088,791,,19.3,,81.9,81.6,O
05|3,4104,569,,13.9,,79.7,79.3,X
05|4,4095,403,,9.8,,77.6,75.5,X
05|5,4083,326,,8.0,,83.1,78.0,X
05|6,4037,231,,5.7,,71.5,77.1,X
05|7,3888,166,,4.3,,78.6,79.2,X
05|8,3563,118,,3.3,,75.3,76.0,X
05|9,3120,81,,2.6,,66.8,72.3,X
10|1,2241,716,,32.0,,78.2,82.7,O
10|10,1332,34,,2.6,,81.3,65.9,X
10|11,1026,26,,2.5,,94.5,89.7,O
10|12,759,17,,2.2,,70.2,90.6,O
10|13,559,15,,2.7,,143.4,89.7,O
10|14,397,7,,1.8,,93.8,90.9,O
10|15,234,4,,1.7,,80.6,111.7,O
10|16,167,2,,1.2,,75.3,94.8,O
10|17,48,0,,0.0,,0.0,44.7,X
10|2,2240,425,,19.0,,71.0,80.1,O
10|3,2246,328,,14.6,,83.0,80.8,O
10|4,2241,204,,9.1,,67.7,72.2,X
10|5,2240,156,,7.0,,83.0,78.3,X
10|6,2223,114,,5.1,,71.2,74.2,X
10|7,2137,86,,4.0,,71.2,72.5,X
10|8,1939,72,,3.7,,76.7,83.1,O
10|9,1643,34,,2.1,,66.5,60.4,X
16|1,1040,290,,27.9,,81.4,79.4,X
16|10,767,27,,3.5,,120.3,80.4,O
16|11,614,25,,4.1,,192.4,109.9,O
16|12,501,17,,3.4,,131.4,104.5,O
16|13,381,14,,3.7,,204.3,124.9,O
16|14,279,2,,0.7,,18.1,39.9,X
16|15,177,2,,1.1,,33.9,63.1,X
16|16,109,2,,1.8,,112.3,110.2,O
16|17,49,2,,4.1,,213.0,95.5,O
16|2,1040,177,,17.0,,76.1,76.6,X
16|3,1038,131,,12.6,,72.4,70.2,X
16|4,1041,97,,9.3,,70.0,82.5,O
16|5,1036,73,,7.0,,76.0,76.1,X
16|6,1040,67,,6.4,,77.3,75.0,X
16|7,1018,44,,4.3,,67.9,79.2,X
16|8,961,35,,3.6,,64.6,75.5,X
16|9,883,31,,3.5,,82.7,67.6,X
A1|1,1947,696,,35.7,,87.3,86.2,O
A1|10,1160,21,,1.8,,80.4,76.5,X
A1|11,854,14,,1.6,,60.4,75.3,X
A1|12,649,13,,2.0,,89.4,64.3,X
A1|13,456,9,,2.0,,93.5,52.8,X
A1|14,287,3,,1.0,,56.2,73.6,X
A1|15,190,1,,0.5,,66.1,54.5,X
A1|16,118,1,,0.8,,77.8,89.9,O
A1|17,47,2,,4.3,,373.8,102.4,O
A1|2,1946,373,,19.2,,79.0,82.8,O
A1|3,1947,273,,14.0,,84.1,83.6,O
A1|4,1944,183,,9.4,,85.7,83.0,O
A1|5,1942,117,,6.0,,70.1,70.6,X
A1|6,1923,97,,5.0,,92.0,78.9,X
A1|7,1854,58,,3.1,,63.8,66.2,X
A1|8,1672,48,,2.9,,73.9,74.0,X
A1|9,1416,34,,2.4,,89.9,84.7,O
A3|1,4716,1618,,34.3,,79.8,85.5,O
A3|10,2671,68,,2.5,,91.2,81.7,O
A3|11,2124,45,,2.1,,82.9,73.1,X
A3|12,1711,28,,1.6,,71.7,81.2,O
A3|13,1211,21,,1.7,,84.9,98.9,O
A3|14,895,11,,1.2,,72.2,76.4,X
A3|15,594,6,,1.0,,58.0,68.6,X
A3|16,337,6,,1.8,,68.4,106.5,O
A3|17,139,1,,0.7,,13.1,47.2,X
A3|18,65,0,,0.0,,0.0,25.1,X
A3|2,4708,900,,19.1,,81.1,83.1,O
A3|3,4712,629,,13.3,,77.1,81.1,O
A3|4,4713,434,,9.2,,80.1,78.8,X
A3|5,4685,307,,6.6,,78.7,73.4,X
A3|6,4587,226,,4.9,,77.9,70.9,X
A3|7,4355,166,,3.8,,77.0,78.3,X
A3|8,3916,136,,3.5,,82.7,77.7,X
A3|9,3294,80,,2.4,,68.1,74.2,X
OP|1,1751,496,,28.3,,76.4,81.3,O
OP|10,1253,43,,3.4,,82.5,83.6,O
OP|11,1056,27,,2.6,,73.7,76.3,X
OP|12,884,21,,2.4,,76.8,73.6,X
OP|13,706,19,,2.7,,106.5,88.1,O
OP|14,528,8,,1.5,,95.2,55.6,X
OP|15,389,4,,1.0,,67.6,75.4,X
OP|16,278,5,,1.8,,42.0,75.9,X
OP|17,105,1,,1.0,,139.6,81.8,O
OP|18,61,1,,1.6,,125.3,127.0,O
OP|2,1755,312,,17.8,,75.2,79.4,X
OP|3,1752,244,,13.9,,79.0,82.7,O
OP|4,1752,169,,9.6,,72.5,83.5,O
OP|5,1751,141,,8.1,,86.1,80.6,O
OP|6,1734,88,,5.1,,68.5,73.6,X
OP|7,1663,66,,4.0,,69.0,70.4,X
OP|8,1567,60,,3.8,,76.4,77.2,X
OP|9,1433,48,,3.3,,88.6,76.7,X
