bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,1806,264,,14.6,,74.3,81.0,O
10,1370,106,,7.7,,87.0,84.3,O
11,1220,66,,5.4,,66.3,70.6,X
12,1059,58,,5.5,,92.7,78.8,X
13,931,54,,5.8,,95.5,88.6,O
14,796,31,,3.9,,75.0,61.8,X
15,680,40,,5.9,,80.6,71.8,X
16,495,20,,4.0,,35.2,69.3,X
2,1776,263,,14.8,,102.1,85.2,O
3,1743,207,,11.9,,75.7,81.2,O
4,1732,155,,8.9,,75.1,84.0,O
5,1650,154,,9.3,,69.5,66.4,X
6,1593,139,,8.7,,81.4,91.2,O
7,1578,126,,8.0,,104.9,90.1,O
8,1514,112,,7.4,,66.9,78.3,X
9,1403,92,,6.6,,71.4,71.7,X
