bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|00,86,5,,5.8,,57.4,67.3,X
稍重|01,3280,435,,13.3,,66.8,74.3,X
稍重|02,4365,554,,12.7,,78.4,82.2,O
稍重|03,3329,358,,10.8,,78.5,76.3,X
稍重|04,2961,306,,10.3,,72.4,79.2,X
稍重|05,2652,248,,9.4,,76.1,75.3,X
稍重|06,2485,195,,7.8,,60.0,82.1,O
稍重|07,2519,209,,8.3,,77.6,83.5,O
稍重|08,2143,150,,7.0,,80.9,73.2,X
稍重|09,1978,141,,7.1,,86.5,90.1,O
稍重|10,1763,125,,7.1,,108.5,78.8,X
稍重|11,1539,90,,5.8,,59.7,74.0,X
稍重|12,1363,84,,6.2,,70.8,71.0,X
稍重|13,1184,66,,5.6,,60.2,75.0,X
稍重|14,870,43,,4.9,,79.0,64.4,X
稍重|15,678,29,,4.3,,52.7,80.6,O
稍重|16,377,14,,3.7,,78.0,95.4,O
稍重|17,52,1,,1.9,,15.8,99.9,O
良|00,322,13,,4.0,,21.8,77.0,X
良|01,10015,1231,,12.3,,73.5,74.9,X
良|02,13292,1549,,11.7,,81.2,78.4,X
良|03,9824,1094,,11.1,,74.5,78.4,X
良|04,9249,982,,10.6,,79.2,79.3,X
良|05,8135,747,,9.2,,77.1,80.8,O
良|06,7576,645,,8.5,,80.8,83.0,O
良|07,7410,598,,8.1,,80.4,85.8,O
良|08,6723,473,,7.0,,80.2,79.6,X
良|09,5989,432,,7.2,,81.2,78.9,X
良|10,5412,389,,7.2,,94.0,82.0,O
良|11,4817,278,,5.8,,74.0,75.2,X
良|12,4059,247,,6.1,,82.2,77.6,X
良|13,3438,211,,6.1,,90.1,76.8,X
良|14,2670,120,,4.5,,63.8,68.9,X
良|15,1983,94,,4.7,,94.5,79.1,X
良|16,1157,59,,5.1,,72.8,70.6,X
良|17,123,3,,2.4,,14.2,63.4,X
良|18,67,0,,0.0,,0.0,96.7,O
重以上|00,90,4,,4.4,,30.4,43.4,X
重以上|01,2752,357,,13.0,,69.9,78.6,X
重以上|02,3637,455,,12.5,,79.5,77.0,X
重以上|03,2798,332,,11.9,,73.7,79.5,X
重以上|04,2620,267,,10.2,,75.0,81.1,O
重以上|05,2272,204,,9.0,,84.3,78.4,X
重以上|06,2169,176,,8.1,,70.7,81.1,O
重以上|07,2143,153,,7.1,,77.5,82.1,O
重以上|08,1823,145,,8.0,,81.1,74.2,X
重以上|09,1731,111,,6.4,,70.7,75.9,X
重以上|10,1595,99,,6.2,,75.0,84.1,O
重以上|11,1354,66,,4.9,,58.6,73.9,X
重以上|12,1242,73,,5.9,,95.3,85.9,O
重以上|13,976,56,,5.7,,69.8,86.0,O
重以上|14,804,37,,4.6,,83.5,78.1,X
重以上|15,573,20,,3.5,,67.9,68.8,X
重以上|16,316,16,,5.1,,84.5,67.2,X
重以上|17,34,3,,8.8,,158.0,101.8,O
