bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
420,33,3,,9.1,,29.8,99.7,O
424,31,2,,6.5,,16.0,46.4,X
426,42,4,,9.5,,49.2,89.0,O
428,56,3,,5.4,,50.3,43.2,X
430,62,4,,6.5,,105.5,97.3,O
432,60,2,,3.3,,45.0,84.1,O
434,81,5,,6.2,,25.1,43.7,X
436,81,9,,11.1,,66.7,109.5,O
438,76,4,,5.3,,85.2,98.4,O
440,104,9,,8.7,,38.3,65.7,X
442,89,8,,9.0,,47.8,55.0,X
444,124,12,,9.7,,83.9,76.7,X
446,100,11,,11.0,,57.4,70.5,X
448,92,12,,13.0,,73.8,66.6,X
450,128,11,,8.6,,37.2,87.4,O
452,107,10,,9.3,,63.8,67.8,X
454,100,9,,9.0,,58.3,83.8,O
456,139,17,,12.2,,89.1,88.8,O
458,132,14,,10.6,,83.8,98.4,O
460,140,15,,10.7,,71.0,57.3,X
462,151,10,,6.6,,68.5,65.3,X
464,124,15,,12.1,,74.8,73.4,X
466,173,23,,13.3,,148.4,80.7,O
468,141,12,,8.5,,49.9,51.4,X
470,144,18,,12.5,,121.5,111.7,O
472,154,15,,9.7,,73.4,80.7,O
474,140,6,,4.3,,21.9,48.9,X
476,125,9,,7.2,,32.0,63.9,X
478,128,14,,10.9,,165.7,93.8,O
480,147,16,,10.9,,53.2,50.5,X
482,130,12,,9.2,,84.6,76.5,X
484,110,8,,7.3,,41.8,61.3,X
486,128,15,,11.7,,120.6,94.2,O
488,115,13,,11.3,,93.3,64.7,X
490,135,10,,7.4,,93.4,87.3,O
492,114,11,,9.6,,80.8,96.0,O
494,102,13,,12.7,,108.7,78.3,X
496,116,14,,12.1,,84.7,83.6,O
498,102,11,,10.8,,24.1,74.5,X
500,81,9,,11.1,,46.4,61.7,X
502,86,9,,10.5,,46.3,61.9,X
504,62,8,,12.9,,218.7,100.3,O
506,73,7,,9.6,,78.3,55.8,X
508,65,6,,9.2,,62.6,84.2,O
510,58,5,,8.6,,35.7,50.4,X
512,49,6,,12.2,,40.8,76.7,X
514,43,1,,2.3,,1.9,43.1,X
516,41,5,,12.2,,117.9,90.1,O
518,31,2,,6.5,,17.6,29.3,X
520,39,7,,17.9,,52.3,53.2,X
526,32,5,,15.6,,32.3,70.5,X
