bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.2,34,1,,2.9,,83.7,73.3,X
0.3,167,3,,1.8,,47.2,82.8,O
0.4,32,2,,6.2,,87.0,65.6,X
0.5,185,2,,1.1,,27.3,74.1,X
0.7,123,3,,2.4,,41.5,67.4,X
0.8,67,2,,3.0,,49.4,62.9,X
1.0,128,13,,10.2,,153.0,83.9,O
1.3,90,4,,4.4,,45.6,64.4,X
1.4,30,3,,10.0,,49.0,60.8,X
1.5,57,8,,14.0,,100.7,89.0,O
1.7,50,5,,10.0,,83.0,92.2,O
1.8,35,4,,11.4,,37.5,79.6,X
2.2,36,8,,22.2,,86.8,76.6,X
2.5,55,12,,21.8,,97.6,81.7,O
2.7,43,15,,34.9,,125.4,102.6,O
3.3,35,16,,45.7,,71.9,98.8,O
