bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|01,1438,88,,6.1,,105.7,84.6,O
A1|03,3040,142,,4.7,,69.4,74.7,X
A1|04,1408,89,,6.3,,95.9,80.8,O
A1|05,548,27,,4.9,,78.3,62.4,X
A1|06,77,2,,2.6,,28.5,41.9,X
A1|07,383,26,,6.8,,127.7,89.0,O
A2|01,1430,59,,4.1,,82.7,80.3,O
A2|03,2885,121,,4.2,,74.1,70.3,X
A2|04,1403,53,,3.8,,64.9,71.6,X
A2|05,536,26,,4.9,,76.0,67.8,X
A2|06,84,5,,6.0,,170.4,98.7,O
A2|07,391,10,,2.6,,32.1,63.1,X
A3|01,1409,61,,4.3,,76.5,76.5,X
A3|03,2748,100,,3.6,,64.1,79.0,X
A3|04,1360,62,,4.6,,88.5,81.6,O
A3|05,508,31,,6.1,,117.3,84.4,O
A3|06,66,5,,7.6,,145.1,90.5,O
A3|07,401,7,,1.7,,46.0,78.8,X
A4|01,1240,43,,3.5,,63.7,69.6,X
A4|03,2734,139,,5.1,,103.8,76.9,X
A4|04,1297,60,,4.6,,88.4,77.3,X
A4|05,463,27,,5.8,,125.2,92.9,O
A4|06,55,0,,0.0,,0.0,59.7,X
A4|07,374,20,,5.3,,129.2,82.8,O
B1|01,739,13,,1.8,,83.3,89.0,O
B1|03,1489,37,,2.5,,73.5,80.3,O
B1|04,727,7,,1.0,,34.5,64.9,X
B1|05,237,4,,1.7,,58.1,55.5,X
B1|06,41,0,,0.0,,0.0,71.1,X
B1|07,210,4,,1.9,,30.2,93.6,O
B2|01,612,11,,1.8,,114.3,92.6,O
B2|03,1102,14,,1.3,,54.2,84.3,O
B2|04,543,6,,1.1,,31.1,65.1,X
B2|05,191,1,,0.5,,56.6,47.0,X
B2|07,158,2,,1.3,,68.1,173.8,O
