bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,2908,257,,8.8,,82.0,80.8,O
-0.2,2446,219,,9.0,,69.7,82.9,O
-0.3,3211,296,,9.2,,99.7,84.4,O
-0.4,2673,210,,7.9,,68.5,72.5,X
-0.5,1701,135,,7.9,,75.0,73.4,X
-0.6,1645,115,,7.0,,77.7,77.2,X
-0.7,1069,99,,9.3,,91.6,83.2,O
-0.8,754,55,,7.3,,61.7,76.6,X
-0.9,546,42,,7.7,,62.8,74.7,X
-1.0,2058,178,,8.6,,61.2,74.6,X
-1.1,282,8,,2.8,,13.9,84.1,O
-1.2,188,19,,10.1,,78.8,64.5,X
-1.3,182,7,,3.8,,40.5,63.7,X
-1.4,132,7,,5.3,,56.3,49.7,X
-1.5,58,3,,5.2,,65.4,158.8,O
-1.6,44,3,,6.8,,128.3,73.9,X
-2.0,180,10,,5.6,,73.2,67.8,X
0.0,11626,1024,,8.8,,77.0,77.2,X
0.1,1406,128,,9.1,,76.6,75.7,X
0.2,1065,99,,9.3,,82.3,82.7,O
0.3,1292,125,,9.7,,77.8,76.3,X
0.4,924,102,,11.0,,86.6,80.9,O
0.5,427,41,,9.6,,100.0,72.6,X
0.6,347,35,,10.1,,85.8,76.2,X
0.7,212,21,,9.9,,87.4,75.5,X
0.8,102,13,,12.7,,70.8,63.8,X
0.9,62,8,,12.9,,64.3,51.4,X
1.0,399,55,,13.8,,118.4,80.4,O
