bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|01,1227,96,,7.8,,65.1,69.6,X
1|02,1182,105,,8.9,,75.0,72.3,X
1|03,1125,90,,8.0,,88.5,79.5,X
1|04,1223,121,,9.9,,79.1,76.2,X
1|05,1215,108,,8.9,,65.5,76.9,X
1|06,1203,118,,9.8,,88.9,78.7,X
1|07,1144,92,,8.0,,76.2,70.2,X
1|08,1130,112,,9.9,,75.6,73.3,X
1|09,1085,83,,7.6,,69.3,75.1,X
1|10,968,90,,9.3,,85.2,81.0,O
1|11,844,68,,8.1,,69.2,81.3,O
1|12,720,72,,10.0,,107.5,89.6,O
1|13,638,48,,7.5,,70.4,68.2,X
1|14,544,44,,8.1,,108.2,83.1,O
1|15,425,34,,8.0,,64.8,66.5,X
1|16,349,24,,6.9,,56.1,77.6,X
1|17,144,12,,8.3,,98.0,61.6,X
1|18,119,9,,7.6,,60.6,57.8,X
2|01,1155,122,,10.6,,86.8,78.8,X
2|02,1155,135,,11.7,,98.5,83.6,O
2|03,1163,132,,11.3,,64.6,72.2,X
2|04,1178,142,,12.1,,71.1,77.9,X
2|05,1242,138,,11.1,,60.5,76.8,X
2|06,1184,140,,11.8,,100.2,88.0,O
2|07,1154,139,,12.0,,73.5,81.8,O
2|08,1197,128,,10.7,,82.9,83.4,O
2|09,1010,107,,10.6,,56.8,69.7,X
2|10,961,95,,9.9,,74.9,76.6,X
2|11,824,95,,11.5,,81.9,80.7,O
2|12,695,67,,9.6,,65.7,79.2,X
2|13,571,51,,8.9,,60.7,65.8,X
2|14,534,48,,9.0,,86.7,93.2,O
2|15,409,45,,11.0,,84.9,84.6,O
2|16,381,45,,11.8,,112.6,86.8,O
2|17,145,11,,7.6,,75.7,73.0,X
2|18,99,3,,3.0,,15.0,101.3,O
3|01,1170,129,,11.0,,72.6,76.4,X
3|02,1211,152,,12.6,,102.0,88.6,O
3|03,1181,135,,11.4,,89.6,75.1,X
3|04,1198,146,,12.2,,76.3,82.4,O
3|05,1132,121,,10.7,,77.3,73.6,X
3|06,1148,123,,10.7,,76.6,74.3,X
3|07,1165,119,,10.2,,63.8,72.7,X
3|08,1094,119,,10.9,,66.8,82.4,O
3|09,1004,125,,12.5,,72.2,76.8,X
3|10,876,75,,8.6,,49.5,68.7,X
3|11,743,77,,10.4,,76.9,85.3,O
3|12,732,69,,9.4,,79.9,72.7,X
3|13,576,57,,9.9,,79.2,92.5,O
3|14,493,56,,11.4,,83.3,77.6,X
3|15,473,35,,7.4,,69.9,74.3,X
3|16,361,26,,7.2,,61.9,72.3,X
3|17,148,5,,3.4,,39.8,57.6,X
3|18,133,17,,12.8,,110.5,90.6,O
4|01,1221,143,,11.7,,78.0,76.1,X
4|02,1151,146,,12.7,,98.4,89.7,O
4|03,1166,126,,10.8,,79.6,90.7,O
4|04,1168,141,,12.1,,90.6,83.4,O
4|05,1131,126,,11.1,,76.1,69.9,X
4|06,1137,163,,14.3,,105.1,82.6,O
4|07,1125,143,,12.7,,108.8,85.5,O
4|08,1041,131,,12.6,,81.7,81.4,O
4|09,1000,123,,12.3,,87.3,77.6,X
4|10,895,92,,10.3,,73.1,88.3,O
4|11,781,83,,10.6,,88.6,78.0,X
4|12,720,78,,10.8,,88.5,81.2,O
4|13,595,58,,9.7,,95.5,95.9,O
4|14,477,52,,10.9,,103.8,87.9,O
4|15,418,34,,8.1,,58.2,74.8,X
4|16,361,31,,8.6,,113.0,83.8,O
