bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,15574,2994,,19.2,,79.8,82.8,O
10.0,9799,577,,5.9,,71.0,74.6,X
11.0,8512,487,,5.7,,77.7,76.0,X
12.0,7372,398,,5.4,,76.6,75.3,X
13.0,6272,351,,5.6,,88.8,84.4,O
14.0,5229,276,,5.3,,83.9,81.3,O
15.0,4101,168,,4.1,,63.7,76.2,X
16.0,3181,152,,4.8,,84.9,77.3,X
17.0,1317,47,,3.6,,53.7,76.4,X
18.0,965,37,,3.8,,96.2,76.6,X
2.0,15128,2073,,13.7,,78.5,78.7,X
3.0,14760,1768,,12.0,,81.7,80.5,O
4.0,14525,1505,,10.4,,77.0,78.6,X
5.0,14166,1345,,9.5,,77.4,78.0,X
6.0,13497,1109,,8.2,,90.2,77.9,X
7.0,13030,931,,7.1,,78.4,78.8,X
8.0,12399,815,,6.6,,78.7,75.9,X
9.0,11150,712,,6.4,,80.1,77.3,X
