bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-1.0,4656,98,,2.1,,83.3,79.3,X
0.0,13378,438,,3.3,,76.5,75.9,X
0.1,574,26,,4.5,,82.1,91.8,O
0.2,581,31,,5.3,,94.4,87.2,O
0.3,636,30,,4.7,,117.3,74.2,X
0.4,628,28,,4.5,,98.6,76.5,X
0.5,604,32,,5.3,,79.2,85.4,O
0.6,650,35,,5.4,,71.5,78.8,X
0.7,605,41,,6.8,,84.2,71.6,X
0.8,589,40,,6.8,,80.6,72.9,X
0.9,627,35,,5.6,,66.7,68.3,X
1.0,598,34,,5.7,,92.3,76.2,X
1.1,654,26,,4.0,,83.4,75.5,X
1.2,707,44,,6.2,,50.3,63.0,X
1.3,685,54,,7.9,,65.7,77.3,X
1.4,735,46,,6.3,,56.3,72.9,X
1.5,764,67,,8.8,,81.6,73.2,X
1.6,749,63,,8.4,,78.5,69.9,X
1.7,715,61,,8.5,,74.7,82.0,O
1.8,707,65,,9.2,,76.3,75.3,X
1.9,740,75,,10.1,,90.2,81.6,O
2.0,746,63,,8.4,,64.2,78.3,X
2.1,763,97,,12.7,,87.4,74.2,X
2.2,734,78,,10.6,,80.0,77.2,X
2.3,670,93,,13.9,,86.1,87.3,O
2.4,701,85,,12.1,,61.7,69.8,X
2.5,657,88,,13.4,,83.6,73.8,X
2.6,683,108,,15.8,,82.0,80.5,O
2.7,627,93,,14.8,,77.0,81.1,O
2.8,651,100,,15.4,,69.2,74.9,X
2.9,628,99,,15.8,,83.2,86.3,O
3.0,570,101,,17.7,,82.7,81.0,O
3.1,511,93,,18.2,,88.6,83.6,O
3.2,541,114,,21.1,,91.3,80.8,O
3.3,518,92,,17.8,,59.7,79.3,X
3.4,469,111,,23.7,,85.4,79.0,X
3.5,434,103,,23.7,,80.7,83.3,O
3.6,458,99,,21.6,,79.5,85.9,O
3.7,345,90,,26.1,,80.8,83.4,O
3.8,347,103,,29.7,,94.0,93.3,O
3.9,291,86,,29.6,,78.2,91.7,O
4.0,266,91,,34.2,,107.0,89.3,O
4.1,240,69,,28.7,,73.1,83.4,O
4.2,218,72,,33.0,,98.6,93.7,O
4.3,143,46,,32.2,,78.7,74.4,X
4.4,121,35,,28.9,,85.6,82.5,O
4.5,111,42,,37.8,,107.6,94.0,O
4.6,102,31,,30.4,,70.9,90.9,O
4.7,86,30,,34.9,,91.5,104.0,O
4.8,70,26,,37.1,,70.1,70.3,X
4.9,72,24,,33.3,,67.3,98.0,O
5.0,47,10,,21.3,,101.9,75.4,X
5.1,46,18,,39.1,,104.0,94.2,O
5.2,33,12,,36.4,,115.7,84.0,O
5.3,36,11,,30.6,,65.3,85.2,O
5.5,31,8,,25.8,,59.8,109.3,O
