bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,3648,1038,,28.5,,79.1,82.2,O
A|2,4566,817,,17.9,,78.3,84.2,O
A|3,5142,666,,13.0,,77.1,78.3,X
A|4,5535,517,,9.3,,74.2,76.3,X
A|5,5727,416,,7.3,,81.0,74.1,X
A|6,5622,305,,5.4,,74.9,76.6,X
B|1,1177,315,,26.8,,75.3,80.5,O
B|2,1644,260,,15.8,,73.4,80.7,O
B|3,1965,261,,13.3,,81.0,79.7,X
B|4,2358,218,,9.2,,76.1,77.9,X
B|5,2685,199,,7.4,,83.0,78.2,X
B|6,2874,135,,4.7,,72.2,74.9,X
C|1,523,125,,23.9,,72.4,75.8,X
C|2,799,130,,16.3,,78.7,81.8,O
C|3,1078,124,,11.5,,71.8,78.5,X
C|4,1323,137,,10.4,,92.3,79.8,X
C|5,1522,91,,6.0,,61.0,65.9,X
C|6,1834,101,,5.5,,74.0,72.3,X
D|1,45,11,,24.4,,83.3,95.7,O
D|2,92,10,,10.9,,53.6,53.8,X
D|3,109,14,,12.8,,74.5,80.7,O
D|4,138,8,,5.8,,56.0,49.3,X
D|5,159,13,,8.2,,183.6,80.3,O
D|6,216,11,,5.1,,71.8,90.3,O
S|1,10382,3473,,33.5,,77.9,84.1,O
S|2,8673,1749,,20.2,,80.3,82.1,O
S|3,7488,1083,,14.5,,83.8,80.9,O
S|4,6412,629,,9.8,,78.4,78.2,X
S|5,5476,412,,7.5,,80.7,80.4,O
S|6,4540,269,,5.9,,76.0,76.8,X
