bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|0,2814,149,,5.3,,91.9,74.6,X
A1|1,3971,246,,6.2,,75.9,77.1,X
A1|2,9190,534,,5.8,,81.0,81.5,O
A1|3,9600,506,,5.3,,80.8,79.7,X
A1|4,5562,244,,4.4,,75.9,77.1,X
A2|0,2796,131,,4.7,,101.7,83.0,O
A2|1,3416,193,,5.6,,77.8,77.8,X
A2|2,8299,402,,4.8,,75.4,77.2,X
A2|3,9729,396,,4.1,,70.7,75.1,X
A2|4,6046,239,,4.0,,78.6,75.5,X
A3|0,2718,97,,3.6,,77.6,74.8,X
A3|1,3013,125,,4.1,,59.2,73.1,X
A3|2,7526,360,,4.8,,77.5,81.6,O
A3|3,9419,399,,4.2,,76.0,79.7,X
A3|4,6215,210,,3.4,,75.8,76.5,X
A4|0,2656,93,,3.5,,78.3,79.3,X
A4|1,2624,115,,4.4,,81.7,73.1,X
A4|2,6694,290,,4.3,,81.3,75.0,X
A4|3,8920,351,,3.9,,76.2,80.4,O
A4|4,6271,235,,3.7,,78.1,73.4,X
B1|0,1389,20,,1.4,,69.3,61.7,X
B1|1,1523,33,,2.2,,76.0,82.2,O
B1|2,3392,70,,2.1,,90.2,91.5,O
B1|3,4456,77,,1.7,,75.8,88.3,O
B1|4,3196,48,,1.5,,71.0,69.3,X
B2|0,1007,13,,1.3,,70.7,59.3,X
B2|1,990,18,,1.8,,57.9,74.5,X
B2|2,2317,44,,1.9,,87.7,79.1,X
B2|3,3216,55,,1.7,,93.1,89.7,O
B2|4,2669,37,,1.4,,77.9,83.7,O
