bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
2,6803,721,,10.6,,71.3,77.8,X
3,8390,909,,10.8,,75.8,78.3,X
4,4243,475,,11.2,,83.8,78.0,X
5,2916,198,,6.8,,83.5,74.6,X
6,1271,64,,5.0,,70.7,72.9,X
7,456,9,,2.0,,88.7,77.0,X
8,121,3,,2.5,,82.2,63.9,X
