bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
えりも,291,16,,5.5,,41.8,88.9,O
むかわ,2721,182,,6.7,,69.3,74.4,X
仏,250,24,,9.6,,51.4,44.7,X
伊達,79,4,,5.1,,18.6,80.8,O
加,85,9,,10.6,,83.2,52.5,X
千歳,30627,2977,,9.7,,81.1,78.9,X
厚真,238,16,,6.7,,79.4,80.2,O
大樹,40,4,,10.0,,335.2,181.1,O
安平,52590,6535,,12.4,,73.1,76.6,X
宮城,49,2,,4.1,,52.4,152.7,O
宮崎,82,3,,3.7,,7.1,59.8,X
平取,6254,520,,8.3,,79.4,77.8,X
愛,1517,179,,11.8,,86.4,78.6,X
新,46,3,,6.5,,20.4,63.2,X
新ひだか,72166,5849,,8.1,,80.0,77.1,X
新冠,50670,4143,,8.2,,81.4,80.4,O
日高,51477,4296,,8.3,,80.0,80.1,O
栃木,671,57,,8.5,,86.3,82.5,O
森,184,15,,8.2,,94.3,83.2,O
様似,2646,159,,6.0,,71.4,72.0,X
池田,35,1,,2.9,,47.0,38.9,X
洞爺湖,2580,278,,10.8,,81.7,71.3,X
浦河,61852,4959,,8.0,,79.7,80.2,O
清水,277,22,,7.9,,58.8,97.9,O
熊本,431,39,,9.0,,116.3,70.3,X
独,34,5,,14.7,,40.9,62.0,X
登別,733,68,,9.3,,96.6,80.7,O
白老,9561,943,,9.9,,73.0,78.4,X
米,8657,1120,,12.9,,82.9,82.5,O
苫小牧,206,24,,11.7,,138.0,101.4,O
英,1280,135,,10.5,,67.0,75.7,X
豊浦,331,19,,5.7,,49.3,72.0,X
豪,401,56,,14.0,,78.5,87.0,O
青森,1328,88,,6.6,,61.1,75.5,X
鹿児島,337,23,,6.8,,55.5,64.0,X
