bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,168,24,,14.3,,78.7,68.7,X
10.0,93,6,,6.5,,86.0,48.5,X
11.0,61,3,,4.9,,42.5,70.4,X
12.0,45,3,,6.7,,31.0,28.4,X
13.0,31,3,,9.7,,100.9,62.6,X
14.0,37,3,,8.1,,57.2,118.4,O
15.0,33,4,,12.1,,116.3,62.9,X
2.0,161,28,,17.4,,96.3,104.6,O
3.0,172,14,,8.1,,38.0,74.2,X
4.0,137,14,,10.2,,38.3,71.9,X
5.0,127,13,,10.2,,54.0,85.6,O
6.0,107,10,,9.3,,93.1,57.4,X
7.0,92,8,,8.7,,91.1,77.0,X
8.0,118,10,,8.5,,68.1,62.9,X
9.0,80,12,,15.0,,128.3,165.9,O
