bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0,13504,889,,6.6,,72.8,78.5,X
A|1,9606,759,,7.9,,87.5,80.9,O
A|2,16762,1502,,9.0,,77.5,79.2,X
A|3,580,50,,8.6,,81.5,75.0,X
A|5,15192,1280,,8.4,,79.6,79.6,X
A|6,182,16,,8.8,,89.6,82.2,O
B|0,8874,446,,5.0,,76.7,72.7,X
B|1,6671,399,,6.0,,75.9,76.6,X
B|2,8274,534,,6.5,,75.7,75.0,X
B|3,352,26,,7.4,,180.5,101.3,O
B|5,7764,512,,6.6,,89.6,82.4,O
B|6,66,4,,6.1,,142.4,62.0,X
C|0,6906,276,,4.0,,86.1,75.9,X
C|1,5026,255,,5.1,,65.0,75.5,X
C|2,5125,273,,5.3,,81.6,76.9,X
C|3,228,14,,6.1,,52.5,61.3,X
C|5,4664,253,,5.4,,73.3,76.2,X
C|6,64,5,,7.8,,82.4,42.3,X
D|0,1321,38,,2.9,,64.3,71.7,X
D|1,638,20,,3.1,,28.8,57.8,X
D|2,505,19,,3.8,,61.9,75.0,X
D|5,498,21,,4.2,,75.8,59.0,X
S|0,12362,1687,,13.6,,85.3,80.0,O
S|1,6998,856,,12.2,,81.4,77.7,X
S|2,18223,2808,,15.4,,77.9,80.7,O
S|3,476,79,,16.6,,86.3,77.3,X
S|5,17489,2546,,14.6,,80.2,80.8,O
S|6,349,52,,14.9,,87.5,72.5,X
