bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05,70,14,,20.0,,80.4,59.7,X
06,148,26,,17.6,,68.4,68.0,X
07,415,62,,14.9,,81.2,65.4,X
08,1055,145,,13.7,,66.4,78.0,X
09,1471,182,,12.4,,92.2,82.2,O
10,1937,222,,11.5,,84.1,82.5,O
11,2057,218,,10.6,,88.5,82.0,O
12,1873,185,,9.9,,84.1,74.7,X
13,1644,153,,9.3,,72.0,76.3,X
14,1526,136,,8.9,,66.7,82.3,O
15,1640,139,,8.5,,78.0,80.0,O
16,3322,271,,8.2,,90.8,76.8,X
17,1000,82,,8.2,,70.5,84.1,O
18,3798,303,,8.0,,76.1,76.5,X
