bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,1847,176,,9.5,,81.2,73.7,X
A|2,1659,207,,12.5,,73.5,65.5,X
A|3,1505,194,,12.9,,71.8,82.4,O
A|4,1523,193,,12.7,,88.0,78.5,X
A|5,1335,168,,12.6,,79.9,82.7,O
A|6,1210,146,,12.1,,85.5,72.1,X
A|7,1094,125,,11.4,,92.7,78.7,X
A|8,960,97,,10.1,,106.3,85.4,O
B|1,628,42,,6.7,,60.7,67.2,X
B|2,742,53,,7.1,,57.1,68.3,X
B|3,681,59,,8.7,,66.7,73.4,X
B|4,670,68,,10.1,,92.1,83.0,O
B|5,658,50,,7.6,,77.7,74.8,X
B|6,632,62,,9.8,,80.0,86.1,O
B|7,632,67,,10.6,,72.7,97.7,O
B|8,572,42,,7.3,,79.6,87.8,O
C|1,520,26,,5.0,,64.0,71.2,X
C|2,510,58,,11.4,,145.1,96.3,O
C|3,580,53,,9.1,,89.5,83.7,O
C|4,538,45,,8.4,,122.8,88.3,O
C|5,607,48,,7.9,,91.4,93.3,O
C|6,513,45,,8.8,,101.5,67.4,X
C|7,503,39,,7.8,,81.8,86.0,O
C|8,491,42,,8.6,,83.7,90.0,O
D|1,373,25,,6.7,,71.7,67.6,X
D|2,412,30,,7.3,,84.5,86.7,O
D|3,472,32,,6.8,,68.7,60.4,X
D|4,466,44,,9.4,,112.6,87.9,O
D|5,466,30,,6.4,,66.7,80.2,O
D|6,509,30,,5.9,,60.9,73.4,X
D|7,447,29,,6.5,,80.2,60.2,X
D|8,407,26,,6.4,,49.2,70.2,X
E|1,113,5,,4.4,,55.8,91.0,O
E|2,117,14,,12.0,,110.2,102.2,O
E|3,127,8,,6.3,,81.8,54.7,X
E|4,128,6,,4.7,,82.8,58.9,X
E|5,152,7,,4.6,,23.7,63.4,X
E|6,141,5,,3.5,,27.5,46.4,X
E|7,138,11,,8.0,,61.8,90.9,O
E|8,110,10,,9.1,,59.7,110.4,O
