bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|01,21964,1961,,8.9,,81.6,78.4,X
05|02,113,12,,10.6,,46.0,135.2,O
05|03,44737,4085,,9.1,,79.3,77.6,X
05|04,21391,1845,,8.6,,78.7,77.5,X
05|05,7939,680,,8.6,,73.1,75.4,X
05|06,1033,76,,7.4,,63.7,86.8,O
05|07,6372,584,,9.2,,75.8,83.6,O
05|11,64,6,,9.4,,29.9,71.7,X
10|01,10215,879,,8.6,,75.2,80.2,O
10|02,82,9,,11.0,,82.6,92.7,O
10|03,21593,1946,,9.0,,79.5,78.9,X
10|04,9750,867,,8.9,,79.2,74.7,X
10|05,3639,309,,8.5,,67.6,74.3,X
10|06,537,29,,5.4,,30.9,74.2,X
10|07,2972,263,,8.8,,80.1,75.3,X
10|11,30,6,,20.0,,64.7,61.4,X
16|01,4755,375,,7.9,,87.4,78.8,X
16|02,52,3,,5.8,,57.1,79.2,X
16|03,9938,869,,8.7,,84.0,80.5,O
16|04,4572,383,,8.4,,90.3,78.7,X
16|05,1556,134,,8.6,,92.1,76.0,X
16|06,225,8,,3.6,,22.1,64.4,X
16|07,1238,94,,7.6,,57.4,73.2,X
16|11,45,2,,4.4,,7.2,68.6,X
A1|01,6543,546,,8.3,,80.1,75.9,X
A1|02,50,3,,6.0,,133.8,103.1,O
A1|03,14043,1335,,9.5,,84.2,78.9,X
A1|04,6315,584,,9.2,,81.9,81.8,O
A1|05,2356,223,,9.5,,84.9,75.3,X
A1|06,288,29,,10.1,,126.2,70.8,X
A1|07,1802,162,,9.0,,79.0,76.6,X
A3|01,25915,2399,,9.3,,78.7,81.5,O
A3|02,208,13,,6.2,,78.6,61.5,X
A3|03,53595,5226,,9.8,,78.9,79.0,X
A3|04,24895,2370,,9.5,,76.1,80.4,O
A3|05,9063,857,,9.5,,73.4,77.0,X
A3|06,1244,91,,7.3,,63.9,75.6,X
A3|07,7107,684,,9.6,,78.7,77.7,X
A3|11,52,8,,15.4,,32.6,79.6,X
OP|01,5835,488,,8.4,,83.9,82.0,O
OP|02,51,3,,5.9,,65.9,48.1,X
OP|03,15236,1320,,8.7,,74.8,75.3,X
OP|04,6777,586,,8.6,,85.1,81.6,O
OP|05,2505,234,,9.3,,77.0,87.5,O
OP|06,229,15,,6.6,,51.5,66.3,X
OP|07,1878,161,,8.6,,70.7,78.3,X
OP|11,55,11,,20.0,,187.1,121.3,O
