bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|0.0,42,1,,2.4,,29.0,66.7,X
A|0.1,909,12,,1.3,,83.1,75.7,X
A|0.2,4648,86,,1.9,,86.8,80.1,O
A|0.3,1788,40,,2.2,,72.8,81.1,O
A|0.4,6457,196,,3.0,,90.7,77.9,X
A|0.5,1469,49,,3.3,,89.7,85.0,O
A|0.6,4064,176,,4.3,,71.3,82.0,O
A|0.7,2552,117,,4.6,,71.8,81.9,O
A|0.8,2790,167,,6.0,,76.6,75.7,X
A|0.9,2482,174,,7.0,,85.0,81.0,O
A|1.0,1380,96,,7.0,,73.3,74.5,X
A|1.1,2317,191,,8.2,,75.6,76.2,X
A|1.2,1498,131,,8.7,,71.0,73.8,X
A|1.3,1511,121,,8.0,,68.3,71.8,X
A|1.4,2595,293,,11.3,,80.0,74.8,X
A|1.5,714,73,,10.2,,66.2,79.8,X
A|1.6,3044,422,,13.9,,77.1,78.0,X
A|1.7,719,95,,13.2,,71.5,75.7,X
A|1.8,636,95,,14.9,,78.0,81.2,O
A|1.9,1414,255,,18.0,,89.3,85.7,O
A|2.0,269,57,,21.2,,96.8,90.8,O
A|2.1,1667,323,,19.4,,80.4,82.0,O
A|2.2,239,45,,18.8,,75.5,72.0,X
A|2.3,1135,250,,22.0,,84.0,84.4,O
A|2.4,951,190,,20.0,,70.0,78.7,X
A|2.5,333,69,,20.7,,79.1,84.3,O
A|2.6,1625,412,,25.4,,73.0,79.7,X
A|2.7,291,64,,22.0,,71.2,79.5,X
A|2.8,220,59,,26.8,,85.5,88.5,O
A|2.9,564,163,,28.9,,75.2,80.7,O
A|3.0,211,61,,28.9,,75.3,85.8,O
A|3.1,1703,615,,36.1,,84.3,85.4,O
A|3.2,426,156,,36.6,,72.0,86.2,O
A|3.3,217,92,,42.4,,76.5,84.0,O
A|3.4,510,243,,47.6,,81.9,90.1,O
A|3.5,547,260,,47.5,,78.8,87.5,O
A|3.6,52,29,,55.8,,74.6,93.7,O
A|3.8,100,60,,60.0,,79.1,94.2,O
B|0.0,61,0,,0.0,,0.0,44.4,X
B|0.1,1391,20,,1.4,,68.2,76.5,X
B|0.2,5874,101,,1.7,,76.3,74.7,X
B|0.3,2128,45,,2.1,,68.7,73.5,X
B|0.4,6614,189,,2.9,,72.5,81.9,O
B|0.5,1425,32,,2.2,,45.9,69.7,X
B|0.6,3626,166,,4.6,,98.4,81.6,O
B|0.7,2314,119,,5.1,,80.3,79.4,X
B|0.8,2293,150,,6.5,,82.3,82.4,O
B|0.9,2080,154,,7.4,,82.3,78.1,X
B|1.0,1119,90,,8.0,,77.3,81.6,O
B|1.1,1698,162,,9.5,,92.1,87.6,O
B|1.2,1121,113,,10.1,,84.7,80.3,O
B|1.3,1282,147,,11.5,,93.3,83.9,O
B|1.4,1854,221,,11.9,,86.4,76.4,X
B|1.5,610,81,,13.3,,92.7,82.2,O
B|1.6,2040,289,,14.2,,76.7,77.9,X
B|1.7,522,57,,10.9,,55.9,75.0,X
B|1.8,530,84,,15.8,,90.7,80.9,O
B|1.9,876,152,,17.4,,86.6,83.2,O
B|2.0,215,37,,17.2,,80.5,86.5,O
B|2.1,1122,225,,20.1,,82.1,81.3,O
B|2.2,186,37,,19.9,,86.9,83.8,O
B|2.3,593,125,,21.1,,80.1,81.1,O
B|2.4,623,130,,20.9,,78.3,79.9,X
B|2.5,232,58,,25.0,,81.5,90.5,O
B|2.6,947,265,,28.0,,86.7,87.4,O
B|2.7,244,47,,19.3,,69.7,82.9,O
B|2.8,172,49,,28.5,,73.5,80.2,O
B|2.9,345,86,,24.9,,72.3,77.0,X
B|3.0,148,44,,29.7,,70.5,69.3,X
B|3.1,968,345,,35.6,,86.2,85.7,O
B|3.2,258,105,,40.7,,78.6,89.1,O
B|3.3,169,78,,46.2,,86.1,86.6,O
B|3.4,273,113,,41.4,,77.4,90.8,O
B|3.5,189,81,,42.9,,70.2,84.6,O
B|3.8,45,32,,71.1,,94.5,105.4,O
C|0.0,65,2,,3.1,,138.2,71.6,X
C|0.1,1310,20,,1.5,,99.6,88.3,O
C|0.2,4899,81,,1.7,,83.7,81.9,O
C|0.3,1861,35,,1.9,,80.0,74.8,X
C|0.4,4625,116,,2.5,,74.8,84.9,O
C|0.5,988,30,,3.0,,64.5,83.3,O
C|0.6,2500,82,,3.3,,65.7,69.4,X
C|0.7,1624,88,,5.4,,103.4,79.0,X
C|0.8,1661,101,,6.1,,92.6,78.3,X
C|0.9,1429,83,,5.8,,58.4,67.8,X
C|1.0,644,45,,7.0,,76.5,97.2,O
C|1.1,1057,68,,6.4,,58.1,77.7,X
C|1.2,715,60,,8.4,,67.8,64.2,X
C|1.3,886,80,,9.0,,67.4,73.2,X
C|1.4,1278,139,,10.9,,74.5,78.4,X
C|1.5,431,41,,9.5,,61.3,77.8,X
C|1.6,1252,172,,13.7,,75.7,79.1,X
C|1.7,321,48,,15.0,,78.7,83.0,O
C|1.8,393,56,,14.2,,69.2,78.3,X
C|1.9,477,78,,16.4,,70.4,88.6,O
C|2.0,138,19,,13.8,,48.1,72.3,X
C|2.1,681,136,,20.0,,91.0,83.2,O
C|2.2,125,25,,20.0,,80.6,71.4,X
C|2.3,348,65,,18.7,,69.9,73.0,X
C|2.4,360,60,,16.7,,65.2,78.1,X
C|2.5,155,40,,25.8,,87.2,82.7,O
C|2.6,573,159,,27.7,,79.4,81.5,O
C|2.7,144,38,,26.4,,96.3,78.8,X
C|2.8,96,19,,19.8,,61.8,88.1,O
C|2.9,190,51,,26.8,,84.1,86.1,O
C|3.0,113,40,,35.4,,87.2,82.1,O
C|3.1,490,176,,35.9,,80.8,83.7,O
C|3.2,145,56,,38.6,,83.8,88.0,O
C|3.3,67,34,,50.7,,98.1,88.9,O
C|3.4,144,61,,42.4,,73.0,76.2,X
C|3.5,103,48,,46.6,,75.2,93.5,O
D|0.0,89,0,,0.0,,0.0,61.0,X
D|0.1,1304,28,,2.1,,111.4,77.0,X
D|0.2,4586,81,,1.8,,70.9,74.1,X
D|0.3,1606,32,,2.0,,70.6,64.7,X
D|0.4,4340,134,,3.1,,91.5,74.8,X
D|0.5,808,30,,3.7,,72.7,73.5,X
D|0.6,2247,80,,3.6,,75.0,73.8,X
D|0.7,1441,70,,4.9,,84.0,76.4,X
D|0.8,1452,90,,6.2,,82.6,79.4,X
D|0.9,1290,85,,6.6,,73.3,79.3,X
D|1.0,545,37,,6.8,,64.5,80.4,O
D|1.1,928,81,,8.7,,76.1,82.2,O
D|1.2,569,47,,8.3,,70.3,79.0,X
D|1.3,759,61,,8.0,,63.6,67.5,X
D|1.4,1031,126,,12.2,,84.6,85.9,O
D|1.5,366,35,,9.6,,64.0,74.1,X
D|1.6,996,133,,13.4,,71.9,75.3,X
D|1.7,230,26,,11.3,,53.0,74.2,X
D|1.8,303,46,,15.2,,75.6,80.3,O
D|1.9,374,51,,13.6,,69.5,82.3,O
D|2.0,122,17,,13.9,,73.4,81.1,O
D|2.1,542,97,,17.9,,78.0,82.2,O
D|2.2,78,14,,17.9,,78.2,97.6,O
D|2.3,315,62,,19.7,,77.0,82.1,O
D|2.4,286,51,,17.8,,71.0,86.0,O
D|2.5,116,24,,20.7,,80.4,74.0,X
D|2.6,460,109,,23.7,,70.5,84.2,O
D|2.7,101,24,,23.8,,81.5,81.5,O
D|2.8,61,16,,26.2,,79.9,77.3,X
D|2.9,148,43,,29.1,,76.0,84.9,O
D|3.0,64,21,,32.8,,86.4,82.1,O
D|3.1,389,116,,29.8,,61.5,76.3,X
D|3.2,80,34,,42.5,,86.3,79.3,X
D|3.3,49,16,,32.7,,46.5,85.1,O
D|3.4,95,42,,44.2,,85.8,92.1,O
D|3.5,84,36,,42.9,,69.1,89.2,O
E|0.1,531,6,,1.1,,35.8,58.8,X
E|0.2,1569,18,,1.1,,49.3,66.0,X
E|0.3,577,12,,2.1,,30.5,81.1,O
E|0.4,1167,28,,2.4,,78.9,68.6,X
E|0.5,262,13,,5.0,,171.8,90.9,O
E|0.6,579,28,,4.8,,78.9,97.3,O
E|0.7,389,20,,5.1,,57.8,68.7,X
E|0.8,373,25,,6.7,,80.5,63.4,X
E|0.9,315,16,,5.1,,65.7,74.2,X
E|1.0,142,8,,5.6,,64.5,48.4,X
E|1.1,229,14,,6.1,,46.7,61.3,X
E|1.2,124,10,,8.1,,63.9,79.2,X
E|1.3,236,19,,8.1,,86.3,82.0,O
E|1.4,261,28,,10.7,,92.9,78.0,X
E|1.5,116,11,,9.5,,62.1,91.0,O
E|1.6,199,27,,13.6,,76.4,85.9,O
E|1.7,69,9,,13.0,,72.1,91.9,O
E|1.8,78,7,,9.0,,50.9,73.9,X
E|1.9,72,8,,11.1,,67.1,58.8,X
E|2.0,39,9,,23.1,,81.3,73.7,X
E|2.1,136,16,,11.8,,32.9,69.1,X
E|2.3,66,22,,33.3,,152.6,88.9,O
E|2.4,79,19,,24.1,,68.3,99.7,O
E|2.6,82,19,,23.2,,75.2,78.1,X
E|3.1,88,27,,30.7,,74.0,75.4,X
