bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
16.0,38,4,,10.5,,84.0,143.3,O
18.0,62,12,,19.4,,208.7,95.6,O
19.0,47,4,,8.5,,34.9,128.8,O
20.0,72,6,,8.3,,48.4,74.0,X
21.0,63,8,,12.7,,81.4,81.4,O
22.0,97,10,,10.3,,136.9,84.9,O
23.0,117,14,,12.0,,72.3,41.4,X
24.0,111,13,,11.7,,90.1,65.9,X
25.0,132,16,,12.1,,174.3,94.1,O
26.0,143,14,,9.8,,56.4,55.6,X
27.0,132,15,,11.4,,89.9,80.0,O
28.0,166,25,,15.1,,82.7,71.9,X
29.0,166,10,,6.0,,42.4,58.9,X
30.0,198,13,,6.6,,86.6,80.6,O
31.0,213,18,,8.5,,101.0,120.8,O
32.0,197,17,,8.6,,30.6,68.9,X
33.0,216,21,,9.7,,60.0,82.1,O
34.0,228,22,,9.6,,43.2,85.4,O
35.0,237,23,,9.7,,131.7,80.4,O
36.0,222,12,,5.4,,38.1,63.3,X
37.0,242,25,,10.3,,105.8,85.3,O
38.0,219,19,,8.7,,152.0,79.6,X
39.0,240,25,,10.4,,165.9,99.7,O
40.0,244,19,,7.8,,69.3,88.6,O
41.0,234,16,,6.8,,43.0,75.4,X
42.0,257,23,,8.9,,37.7,75.2,X
43.0,288,27,,9.4,,95.2,77.2,X
44.0,254,24,,9.4,,47.4,66.0,X
45.0,244,20,,8.2,,66.8,86.6,O
46.0,237,19,,8.0,,58.4,94.9,O
47.0,217,21,,9.7,,107.0,73.2,X
48.0,206,25,,12.1,,112.4,92.8,O
49.0,206,21,,10.2,,52.7,76.6,X
50.0,222,24,,10.8,,119.6,100.7,O
51.0,166,18,,10.8,,102.2,91.2,O
52.0,173,18,,10.4,,99.7,79.0,X
53.0,173,16,,9.2,,76.1,85.4,O
54.0,147,16,,10.9,,56.4,74.3,X
55.0,139,17,,12.2,,83.5,84.9,O
56.0,135,11,,8.1,,148.0,67.9,X
57.0,118,13,,11.0,,51.3,77.8,X
58.0,105,11,,10.5,,66.1,93.2,O
59.0,80,10,,12.5,,132.6,101.8,O
60.0,90,7,,7.8,,21.0,88.7,O
61.0,69,5,,7.2,,41.4,49.1,X
62.0,72,4,,5.6,,74.3,42.2,X
63.0,61,4,,6.6,,48.0,43.3,X
64.0,43,2,,4.7,,161.5,48.2,X
65.0,47,0,,0.0,,0.0,40.0,X
67.0,37,4,,10.8,,56.4,75.9,X
