bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
01,6182,532,,8.6,,73.0,75.7,X
02,8736,782,,9.0,,73.5,76.8,X
03,8749,724,,8.3,,77.6,77.6,X
04,10311,887,,8.6,,76.7,80.7,O
05,12141,1164,,9.6,,83.8,78.0,X
06,8842,684,,7.7,,71.8,73.5,X
07,5201,474,,9.1,,79.5,79.4,X
08,3830,379,,9.9,,81.2,81.5,O
09,5441,563,,10.3,,90.3,83.9,O
10,3936,362,,9.2,,87.9,81.3,O
30,230,11,,4.8,,111.6,87.8,O
35,121,4,,3.3,,71.5,108.6,O
42,76,2,,2.6,,35.9,109.6,O
43,114,6,,5.3,,174.2,105.9,O
44,113,7,,6.2,,72.6,147.2,O
45,159,6,,3.8,,134.9,80.7,O
46,47,1,,2.1,,5.5,111.2,O
47,105,2,,1.9,,10.3,59.1,X
48,104,3,,2.9,,35.0,64.9,X
50,185,10,,5.4,,64.2,71.8,X
55,30,1,,3.3,,24.4,66.5,X
