bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
458,40,2,,5.0,,46.5,64.9,X
460,44,5,,11.4,,46.7,37.4,X
462,33,4,,12.1,,79.4,126.4,O
464,48,2,,4.2,,15.1,77.9,X
466,45,4,,8.9,,45.8,130.5,O
468,38,6,,15.8,,54.8,149.4,O
470,46,4,,8.7,,43.9,83.2,O
472,42,5,,11.9,,79.1,85.8,O
474,45,4,,8.9,,149.8,138.9,O
476,44,3,,6.8,,45.3,66.8,X
478,40,2,,5.0,,33.0,98.9,O
480,55,3,,5.5,,11.6,95.6,O
482,51,5,,9.8,,64.7,57.1,X
484,48,4,,8.3,,40.4,109.6,O
486,49,5,,10.2,,31.7,89.9,O
488,43,3,,7.0,,35.8,43.8,X
490,49,2,,4.1,,15.4,141.6,O
492,36,4,,11.1,,52.6,137.3,O
494,32,3,,9.4,,114.7,53.8,X
496,44,2,,4.5,,31.0,19.8,X
498,30,3,,10.0,,53.1,101.4,O
504,38,4,,10.5,,137.8,57.6,X
506,34,5,,14.7,,301.8,86.7,O
