bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
19.2,32,0,,0.0,,0.0,77.7,X
20.2,44,1,,2.3,,123.9,18.6,X
20.4,33,2,,6.1,,244.6,117.8,O
31.4,34,1,,2.9,,58.5,43.4,X
33.2,34,0,,0.0,,0.0,139.1,O
34.2,38,0,,0.0,,0.0,11.6,X
34.4,36,0,,0.0,,0.0,49.0,X
35.1,30,2,,6.7,,10.3,142.4,O
35.2,56,1,,1.8,,52.0,23.3,X
36.2,47,1,,2.1,,25.5,197.6,O
36.4,32,1,,3.1,,49.1,87.9,O
37.1,31,2,,6.5,,29.8,24.6,X
37.2,42,3,,7.1,,268.0,108.4,O
37.4,32,4,,12.5,,143.2,116.5,O
37.7,31,4,,12.9,,280.9,87.1,O
38.1,30,3,,10.0,,206.2,80.1,O
38.2,49,2,,4.1,,53.8,135.3,O
38.4,35,3,,8.6,,77.1,32.1,X
38.5,30,2,,6.7,,111.1,39.2,X
38.6,31,3,,9.7,,38.2,57.6,X
39.1,34,3,,8.8,,53.8,229.4,O
39.2,46,2,,4.3,,5.5,59.7,X
39.3,34,3,,8.8,,19.3,118.3,O
39.4,42,2,,4.8,,238.2,104.8,O
40.2,52,2,,3.8,,42.1,95.0,O
40.4,46,2,,4.3,,18.9,26.0,X
41.1,36,3,,8.3,,26.6,91.5,O
41.2,35,1,,2.9,,7.2,41.9,X
41.3,32,3,,9.4,,196.2,105.4,O
41.4,50,6,,12.0,,22.1,57.9,X
41.6,34,4,,11.8,,150.2,128.6,O
42.1,33,4,,12.1,,354.4,155.4,O
42.2,50,3,,6.0,,67.9,72.7,X
42.3,35,5,,14.3,,80.1,90.1,O
42.4,34,2,,5.9,,94.0,47.8,X
42.5,31,3,,9.7,,51.9,45.0,X
43.1,35,2,,5.7,,61.6,125.2,O
43.2,51,5,,9.8,,62.9,177.0,O
43.3,34,1,,2.9,,16.9,34.5,X
43.4,57,3,,5.3,,25.2,62.0,X
43.6,32,2,,6.2,,41.4,35.3,X
44.1,35,3,,8.6,,37.8,99.1,O
44.2,57,3,,5.3,,180.4,145.2,O
44.4,39,1,,2.6,,14.3,22.7,X
44.7,33,1,,3.0,,22.7,46.9,X
45.1,34,3,,8.8,,245.8,56.5,X
45.2,58,2,,3.4,,55.7,70.0,X
45.3,31,2,,6.5,,30.0,61.0,X
45.4,64,5,,7.8,,53.0,59.6,X
46.2,52,6,,11.5,,148.5,106.4,O
46.4,31,4,,12.9,,130.1,47.5,X
46.5,33,6,,18.2,,73.6,179.0,O
46.6,33,2,,6.1,,13.8,93.1,O
47.1,30,4,,13.3,,124.6,87.8,O
47.2,52,5,,9.6,,35.8,42.4,X
47.3,44,5,,11.4,,92.2,67.2,X
47.4,54,1,,1.9,,0.6,66.9,X
48.0,30,4,,13.3,,80.1,119.6,O
48.1,39,3,,7.7,,49.0,58.4,X
48.2,69,3,,4.3,,113.6,96.6,O
48.4,53,4,,7.5,,118.8,122.1,O
48.6,33,6,,18.2,,173.2,152.1,O
48.7,36,4,,11.1,,44.8,86.6,O
49.1,32,3,,9.4,,45.1,75.7,X
49.2,57,5,,8.8,,152.0,103.3,O
49.3,36,3,,8.3,,50.5,50.1,X
49.4,54,3,,5.6,,143.1,67.1,X
49.5,31,3,,9.7,,36.8,92.9,O
49.6,32,2,,6.2,,46.7,106.9,O
50.1,42,5,,11.9,,93.6,141.2,O
50.2,43,4,,9.3,,32.0,100.4,O
50.3,30,0,,0.0,,0.0,95.5,O
50.4,50,6,,12.0,,112.5,54.4,X
50.5,38,1,,2.6,,14.4,94.2,O
50.6,35,2,,5.7,,39.4,62.9,X
50.7,38,6,,15.8,,88.5,114.7,O
50.9,30,6,,20.0,,88.9,132.4,O
51.1,36,3,,8.3,,45.1,53.0,X
51.2,48,3,,6.2,,65.2,47.9,X
51.3,34,3,,8.8,,236.7,155.3,O
51.4,47,2,,4.3,,157.9,105.4,O
51.7,34,6,,17.6,,116.2,96.2,O
51.8,32,6,,18.8,,131.4,98.0,O
52.1,44,3,,6.8,,33.4,71.3,X
52.2,30,3,,10.0,,83.9,158.7,O
52.5,32,2,,6.2,,17.1,69.2,X
52.7,35,3,,8.6,,39.4,37.7,X
53.1,35,3,,8.6,,30.1,77.2,X
53.2,37,3,,8.1,,45.5,33.4,X
53.3,37,3,,8.1,,86.3,68.8,X
53.4,38,4,,10.5,,214.3,153.8,O
53.5,34,0,,0.0,,0.0,19.3,X
53.6,38,3,,7.9,,38.1,120.8,O
53.7,39,3,,7.7,,34.2,75.7,X
54.2,40,7,,17.5,,143.0,94.7,O
54.3,34,3,,8.8,,57.4,78.0,X
54.4,35,4,,11.4,,52.2,78.0,X
54.8,33,5,,15.2,,146.1,85.3,O
55.4,35,3,,8.6,,58.1,73.3,X
55.6,30,4,,13.3,,50.6,107.3,O
56.2,38,3,,7.9,,28.4,38.3,X
56.4,32,2,,6.2,,105.5,105.7,O
56.5,36,5,,13.9,,44.1,90.9,O
56.7,31,3,,9.7,,54.4,102.1,O
56.8,31,4,,12.9,,101.6,68.6,X
57.2,34,4,,11.8,,192.9,109.9,O
57.3,33,6,,18.2,,210.4,75.3,X
58.2,37,3,,8.1,,44.7,24.9,X
