bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1000,511,38,,7.4,,71.6,74.6,X
稍重|1200,5705,471,,8.3,,81.6,80.9,O
稍重|1400,2537,220,,8.7,,97.8,80.2,O
稍重|1500,423,44,,10.4,,86.0,75.6,X
稍重|1600,4269,392,,9.2,,64.8,74.6,X
稍重|1800,4906,469,,9.6,,78.8,74.9,X
稍重|2000,4864,467,,9.6,,85.3,81.5,O
稍重|2200,968,93,,9.6,,78.0,75.2,X
稍重|2400,847,87,,10.3,,65.9,79.0,X
稍重|2500,171,17,,9.9,,52.4,63.0,X
稍重|2600,727,67,,9.2,,86.7,77.5,X
稍重|3000,48,4,,8.3,,27.0,95.4,O
良|1000,2372,181,,7.6,,76.5,72.7,X
良|1200,26992,2267,,8.4,,78.0,78.4,X
良|1400,14609,1270,,8.7,,84.6,79.8,X
良|1500,1412,139,,9.8,,82.4,83.3,O
良|1600,23931,2261,,9.4,,78.3,79.9,X
良|1700,42,4,,9.5,,35.7,80.7,O
良|1800,23169,2269,,9.8,,79.0,77.0,X
良|2000,25770,2491,,9.7,,77.9,77.4,X
良|2200,5051,494,,9.8,,80.1,77.5,X
良|2300,160,18,,11.2,,57.8,95.9,O
良|2400,4086,433,,10.6,,73.7,78.9,X
良|2500,981,94,,9.6,,74.0,64.5,X
良|2600,2991,270,,9.0,,76.4,80.1,O
良|3000,320,28,,8.8,,82.1,72.5,X
良|3200,80,7,,8.8,,27.8,79.3,X
良|3400,105,8,,7.6,,34.8,90.7,O
重以上|1000,289,20,,6.9,,71.1,78.5,X
重以上|1200,2707,212,,7.8,,89.5,80.9,O
重以上|1400,1600,136,,8.5,,79.2,75.6,X
重以上|1500,117,10,,8.5,,40.9,83.3,O
重以上|1600,2166,191,,8.8,,82.8,85.1,O
重以上|1800,2078,196,,9.4,,95.9,79.6,X
重以上|2000,2506,239,,9.5,,85.5,81.2,O
重以上|2200,751,71,,9.5,,73.0,77.5,X
重以上|2400,408,40,,9.8,,76.9,94.4,O
重以上|2500,47,4,,8.5,,110.2,69.7,X
重以上|2600,203,18,,8.9,,109.8,78.5,X
