bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05,272,55,,20.2,,65.8,72.0,X
06,871,151,,17.3,,68.3,74.7,X
07,2648,402,,15.2,,67.1,69.3,X
08,7038,964,,13.7,,70.3,79.5,X
09,11085,1383,,12.5,,79.0,79.5,X
10,16464,1876,,11.4,,74.4,79.8,X
11,19915,2119,,10.6,,81.5,80.3,O
12,26719,2655,,9.9,,82.1,79.0,X
13,26430,2490,,9.4,,77.4,77.8,X
14,38008,3376,,8.9,,77.2,78.2,X
15,41185,3480,,8.4,,76.8,77.8,X
16,134500,11072,,8.2,,81.0,79.1,X
17,6325,508,,8.0,,71.6,79.3,X
18,29414,2249,,7.6,,79.3,77.8,X
