bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,3287,1056,,32.1,,79.9,84.4,O
稍重|10,2258,54,,2.4,,70.9,85.0,O
稍重|11,1813,31,,1.7,,74.0,71.2,X
稍重|12,1407,17,,1.2,,43.8,82.7,O
稍重|13,1033,17,,1.6,,84.6,78.9,X
稍重|14,714,11,,1.5,,84.6,86.7,O
稍重|15,447,4,,0.9,,25.4,67.6,X
稍重|16,240,5,,2.1,,60.8,76.3,X
稍重|2,3286,642,,19.5,,82.1,81.9,O
稍重|3,3283,423,,12.9,,75.5,80.7,O
稍重|4,3274,290,,8.9,,69.5,71.4,X
稍重|5,3279,250,,7.6,,77.0,76.0,X
稍重|6,3256,173,,5.3,,67.5,75.9,X
稍重|7,3169,126,,4.0,,79.8,76.7,X
稍重|8,2986,91,,3.0,,78.8,79.8,X
稍重|9,2703,75,,2.8,,94.6,72.0,X
良|1,9877,3058,,31.0,,75.1,82.4,O
良|10,6975,169,,2.4,,79.1,78.8,X
良|11,5565,119,,2.1,,80.6,72.8,X
良|12,4445,75,,1.7,,78.5,80.3,O
良|13,3252,53,,1.6,,70.6,82.3,O
良|14,2371,46,,1.9,,110.9,96.4,O
良|15,1478,19,,1.3,,76.0,80.0,O
良|16,734,16,,2.2,,116.8,84.7,O
良|2,9861,1782,,18.1,,77.1,80.2,O
良|3,9871,1252,,12.7,,73.4,78.6,X
良|4,9868,1028,,10.4,,82.9,78.7,X
良|5,9857,710,,7.2,,75.1,77.8,X
良|6,9768,545,,5.6,,80.6,76.7,X
良|7,9543,401,,4.2,,80.5,75.8,X
良|8,9073,325,,3.6,,81.2,81.4,O
良|9,8102,236,,2.9,,83.4,75.0,X
重以上|1,2718,865,,31.8,,81.5,84.4,O
重以上|10,1993,53,,2.7,,81.5,77.0,X
重以上|11,1590,28,,1.8,,64.3,62.2,X
重以上|12,1228,24,,2.0,,65.9,64.4,X
重以上|13,921,19,,2.1,,123.4,84.9,O
重以上|14,714,7,,1.0,,50.2,75.0,X
重以上|15,490,6,,1.2,,90.5,62.3,X
重以上|16,213,4,,1.9,,86.2,94.0,O
重以上|2,2723,507,,18.6,,79.5,84.3,O
重以上|3,2723,350,,12.9,,77.3,74.3,X
重以上|4,2727,262,,9.6,,76.6,75.2,X
重以上|5,2717,182,,6.7,,63.4,75.2,X
重以上|6,2711,143,,5.3,,74.1,80.1,O
重以上|7,2650,122,,4.6,,77.5,83.1,O
重以上|8,2517,84,,3.3,,72.7,88.7,O
重以上|9,2261,70,,3.1,,93.9,82.0,O
