bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|00,267,20,,7.5,,58.8,73.2,X
1|01,25430,3036,,11.9,,74.6,75.5,X
1|02,10915,1231,,11.3,,85.7,80.7,O
1|03,1500,135,,9.0,,73.3,76.9,X
1|04,789,53,,6.7,,63.2,85.7,O
1|05,441,27,,6.1,,79.5,69.6,X
1|06,279,17,,6.1,,77.3,95.0,O
1|07,174,8,,4.6,,82.5,85.0,O
1|08,118,7,,5.9,,78.6,80.0,O
1|09,98,4,,4.1,,129.8,138.7,O
1|10,66,3,,4.5,,65.8,59.8,X
1|11,60,0,,0.0,,0.0,92.0,O
1|12,46,2,,4.3,,104.1,52.7,X
1|13,32,2,,6.2,,41.1,31.7,X
2|00,1307,96,,7.3,,79.6,71.9,X
2|01,3026,375,,12.4,,74.8,77.1,X
2|02,22205,2793,,12.6,,81.4,80.5,O
2|03,20970,2398,,11.4,,74.0,77.8,X
2|04,15900,1732,,10.9,,77.8,80.8,O
2|05,11149,1179,,10.6,,87.5,80.0,O
2|06,7247,681,,9.4,,92.1,85.8,O
2|07,5169,439,,8.5,,80.2,83.9,O
2|08,3383,260,,7.7,,84.0,73.0,X
2|09,2551,185,,7.3,,80.4,82.5,O
2|10,1862,138,,7.4,,86.4,81.8,O
2|11,1214,76,,6.3,,72.8,76.7,X
2|12,793,40,,5.0,,59.6,84.4,O
2|13,521,41,,7.9,,144.1,93.7,O
2|14,308,14,,4.5,,127.0,82.1,O
2|15,226,10,,4.4,,75.6,76.0,X
2|16,145,5,,3.4,,59.8,114.6,O
3|00,830,47,,5.7,,66.3,87.4,O
3|01,1468,143,,9.7,,64.2,73.9,X
3|02,6354,724,,11.4,,82.9,85.3,O
3|03,8532,972,,11.4,,82.4,80.1,O
3|04,10035,1068,,10.6,,78.0,78.0,X
3|05,12010,1152,,9.6,,71.6,78.6,X
3|06,12840,1102,,8.6,,66.2,78.9,X
3|07,14003,1189,,8.5,,77.3,82.2,O
3|08,11997,938,,7.8,,84.9,81.0,O
3|09,10098,792,,7.8,,80.7,80.5,O
3|10,8459,613,,7.2,,88.2,79.4,X
3|11,6451,417,,6.5,,74.5,77.0,X
3|12,4560,302,,6.6,,81.9,79.4,X
3|13,3229,212,,6.6,,67.3,75.5,X
3|14,2215,147,,6.6,,89.0,76.2,X
3|15,1483,86,,5.8,,93.0,84.0,O
3|16,885,58,,6.6,,104.1,93.9,O
3|17,217,10,,4.6,,43.9,68.4,X
3|18,104,7,,6.7,,84.2,97.4,O
4|00,245,15,,6.1,,113.9,77.2,X
4|01,615,45,,7.3,,91.1,76.0,X
4|02,1147,113,,9.9,,69.1,71.1,X
4|03,1352,151,,11.2,,79.0,85.4,O
4|04,1949,185,,9.5,,77.2,76.2,X
4|05,2940,258,,8.8,,65.4,81.3,O
4|06,3971,342,,8.6,,78.0,76.6,X
4|07,5268,403,,7.6,,73.4,77.7,X
4|08,5944,406,,6.8,,73.8,74.5,X
4|09,6497,442,,6.8,,83.3,75.0,X
4|10,6831,474,,6.9,,84.0,79.1,X
4|11,7228,428,,5.9,,68.7,74.2,X
4|12,7115,388,,5.5,,72.1,74.6,X
4|13,6751,381,,5.6,,78.0,78.0,X
4|14,5502,286,,5.2,,81.4,72.8,X
4|15,4314,202,,4.7,,79.1,81.8,O
4|16,2613,140,,5.4,,80.1,70.2,X
4|17,714,29,,4.1,,57.1,68.2,X
4|18,400,12,,3.0,,27.7,70.3,X
