bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|A,2437,263,,10.8,,71.1,71.5,X
稍重|B,1347,108,,8.0,,79.6,77.7,X
稍重|C,1069,83,,7.8,,98.0,90.6,O
稍重|D,1059,94,,8.9,,125.4,72.2,X
稍重|E,309,14,,4.5,,38.0,100.6,O
良|A,12463,1440,,11.6,,84.4,78.1,X
良|B,6772,560,,8.3,,74.0,79.9,X
良|C,5890,423,,7.2,,79.8,77.9,X
良|D,4997,318,,6.4,,62.2,73.2,X
良|E,1578,89,,5.6,,83.0,77.6,X
重以上|A,863,75,,8.7,,69.7,75.2,X
重以上|B,515,49,,9.5,,108.1,102.4,O
重以上|C,419,32,,7.6,,100.6,91.4,O
重以上|D,390,30,,7.7,,106.5,88.2,O
重以上|E,104,6,,5.8,,33.0,108.7,O
