bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|16,4457,396,,8.9,,86.3,78.0,X
稍重|17,3363,286,,8.5,,69.1,75.3,X
稍重|18,4554,407,,8.9,,77.3,77.4,X
稍重|19,4367,392,,9.0,,78.9,79.3,X
稍重|20,3574,313,,8.8,,68.5,75.2,X
稍重|21,3269,289,,8.8,,77.4,79.4,X
稍重|22,3719,346,,9.3,,84.3,81.1,O
稍重|23,3007,271,,9.0,,70.7,76.6,X
稍重|24,2679,249,,9.3,,68.6,72.6,X
稍重|25,3446,316,,9.2,,77.6,81.8,O
良|16,10280,892,,8.7,,80.6,77.9,X
良|17,11816,1011,,8.6,,79.7,79.2,X
良|18,10555,933,,8.8,,79.7,81.0,O
良|19,10613,929,,8.8,,79.6,78.8,X
良|20,10657,927,,8.7,,78.5,78.9,X
良|21,11303,990,,8.8,,80.5,79.7,X
良|22,10924,1005,,9.2,,71.5,77.4,X
良|23,10540,952,,9.0,,82.3,78.3,X
良|24,12276,1136,,9.3,,82.0,78.7,X
良|25,11676,1059,,9.1,,79.6,79.5,X
重以上|16,3433,295,,8.6,,88.4,85.6,O
重以上|17,3301,281,,8.5,,83.3,84.0,O
重以上|18,2625,235,,9.0,,86.9,80.9,O
重以上|19,2852,253,,8.9,,69.4,74.2,X
重以上|20,4127,359,,8.7,,80.9,80.4,O
重以上|21,3760,329,,8.8,,71.8,78.3,X
重以上|22,2679,233,,8.7,,66.0,76.8,X
重以上|23,3732,339,,9.1,,76.6,78.0,X
重以上|24,2400,221,,9.2,,80.5,82.9,O
重以上|25,1987,181,,9.1,,84.8,74.7,X
