bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1-3|0,65,8,,12.3,,38.7,107.4,O
1-3|1,16140,1928,,11.9,,74.8,76.1,X
1-3|2,37278,4447,,11.9,,76.8,78.2,X
1-3|3,188,4,,2.1,,11.0,67.1,X
1-3|4,119,0,,0.0,,0.0,42.7,X
10+|1,64,6,,9.4,,116.9,100.0,O
10+|3,6461,458,,7.1,,92.6,82.5,O
10+|4,31967,1760,,5.5,,77.0,76.0,X
4-6|1,339,22,,6.5,,95.1,116.4,O
4-6|2,14656,1547,,10.6,,77.7,79.3,X
4-6|3,24717,2175,,8.8,,76.4,80.7,O
4-6|4,407,26,,6.4,,61.4,73.5,X
7-9|1,93,5,,5.4,,151.1,130.0,O
7-9|3,27753,2139,,7.7,,80.4,81.6,O
7-9|4,4613,268,,5.8,,76.8,77.2,X
