bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|16,7317,646,,8.8,,89.2,78.6,X
稍重|17,5518,484,,8.8,,72.8,74.4,X
稍重|18,7582,689,,9.1,,77.2,78.8,X
稍重|19,7236,664,,9.2,,78.7,78.6,X
稍重|20,7099,640,,9.0,,79.3,77.2,X
稍重|21,5926,526,,8.9,,78.4,79.3,X
稍重|22,6406,600,,9.4,,80.0,79.5,X
稍重|23,6199,566,,9.1,,75.6,77.9,X
稍重|24,4809,446,,9.3,,70.3,74.4,X
稍重|25,6360,582,,9.2,,77.6,79.6,X
良|16,25318,2223,,8.8,,77.5,77.7,X
良|17,27032,2381,,8.8,,80.6,79.2,X
良|18,24702,2286,,9.3,,79.5,79.8,X
良|19,24620,2245,,9.1,,79.7,79.3,X
良|20,23846,2123,,8.9,,79.7,80.3,O
良|21,25157,2264,,9.0,,81.0,79.7,X
良|22,24978,2328,,9.3,,74.9,78.0,X
良|23,23375,2186,,9.4,,80.9,78.0,X
良|24,26729,2524,,9.4,,76.8,78.0,X
良|25,25805,2407,,9.3,,81.5,78.5,X
重以上|16,4857,416,,8.6,,94.8,88.9,O
重以上|17,4855,418,,8.6,,80.7,83.0,O
重以上|18,3356,304,,9.1,,83.8,80.5,O
重以上|19,4146,373,,9.0,,75.5,77.4,X
重以上|20,6332,550,,8.7,,84.9,82.2,O
重以上|21,5298,464,,8.8,,76.6,78.0,X
重以上|22,3607,314,,8.7,,67.8,77.2,X
重以上|23,5969,538,,9.0,,79.2,78.1,X
重以上|24,3633,339,,9.3,,78.2,81.8,O
重以上|25,2807,254,,9.0,,87.7,78.0,X
