bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|49.0,67,6,,9.0,,86.4,68.8,X
A|50.0,160,13,,8.1,,50.6,92.1,O
A|51.0,648,49,,7.6,,87.0,76.9,X
A|52.0,1317,147,,11.2,,101.7,84.5,O
A|53.0,1572,159,,10.1,,97.5,88.8,O
A|54.0,4594,443,,9.6,,70.1,78.7,X
A|55.0,3736,397,,10.6,,89.6,78.7,X
A|56.0,3021,298,,9.9,,86.6,77.1,X
A|57.0,2419,201,,8.3,,70.3,77.1,X
A|58.0,762,60,,7.9,,95.9,91.4,O
A|59.0,64,4,,6.2,,69.4,62.7,X
A|60.0,578,74,,12.8,,129.2,89.8,O
B|49.0,53,2,,3.8,,19.2,73.7,X
B|50.0,139,11,,7.9,,117.5,100.2,O
B|51.0,514,37,,7.2,,98.3,75.9,X
B|52.0,1042,98,,9.4,,97.3,79.3,X
B|53.0,1125,77,,6.8,,64.9,79.1,X
B|54.0,3535,298,,8.4,,76.1,77.0,X
B|55.0,2743,226,,8.2,,79.2,73.6,X
B|56.0,2218,172,,7.8,,69.8,76.8,X
B|57.0,1956,167,,8.5,,94.7,83.5,O
B|58.0,590,41,,6.9,,67.8,59.8,X
B|59.0,71,5,,7.0,,45.3,106.2,O
B|60.0,440,44,,10.0,,100.0,81.2,O
C|49.0,59,3,,5.1,,69.9,62.2,X
C|50.0,128,15,,11.7,,121.4,80.6,O
C|51.0,663,30,,4.5,,34.6,63.8,X
C|52.0,1217,93,,7.6,,114.4,85.2,O
C|53.0,1388,74,,5.3,,53.7,70.9,X
C|54.0,5135,351,,6.8,,71.5,84.3,O
C|55.0,3662,206,,5.6,,56.0,65.0,X
C|56.0,2909,216,,7.4,,81.2,81.3,O
C|57.0,2557,153,,6.0,,55.9,73.0,X
C|58.0,740,45,,6.1,,70.9,76.1,X
C|59.0,79,4,,5.1,,18.9,59.1,X
C|60.0,654,53,,8.1,,70.1,83.6,O
D|49.0,30,3,,10.0,,69.3,58.4,X
D|50.0,70,6,,8.6,,86.2,62.4,X
D|51.0,507,20,,3.9,,64.7,62.4,X
D|52.0,803,33,,4.1,,47.3,72.2,X
D|53.0,755,32,,4.2,,46.0,77.7,X
D|54.0,2576,117,,4.5,,66.4,65.4,X
D|55.0,1691,84,,5.0,,80.7,68.9,X
D|56.0,1322,74,,5.6,,68.5,71.0,X
D|57.0,1143,51,,4.5,,48.3,73.7,X
D|58.0,485,20,,4.1,,89.8,90.1,O
D|59.0,77,5,,6.5,,19.6,39.6,X
D|60.0,426,27,,6.3,,84.9,91.5,O
S|49.0,51,7,,13.7,,84.6,81.4,O
S|50.0,146,20,,13.7,,121.8,85.5,O
S|51.0,430,40,,9.3,,113.0,91.0,O
S|52.0,1170,144,,12.3,,86.6,80.5,O
S|53.0,1338,151,,11.3,,97.2,76.9,X
S|54.0,4512,707,,15.7,,100.0,88.6,O
S|55.0,3893,525,,13.5,,85.5,77.7,X
S|56.0,3124,350,,11.2,,73.5,77.9,X
S|57.0,2797,324,,11.6,,85.6,86.7,O
S|58.0,933,96,,10.3,,85.8,86.6,O
S|59.0,72,3,,4.2,,72.8,68.9,X
S|60.0,491,73,,14.9,,88.5,77.4,X
