bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-0.1,40,4,,10.0,,52.2,65.4,X
-0.2,42,10,,23.8,,83.1,58.1,X
-0.3,52,8,,15.4,,129.3,72.6,X
-0.4,43,7,,16.3,,48.2,72.6,X
-0.5,66,12,,18.2,,106.5,72.7,X
-0.6,57,6,,10.5,,31.3,49.1,X
-0.7,65,7,,10.8,,54.6,70.0,X
-0.8,54,5,,9.3,,58.8,61.7,X
-0.9,85,9,,10.6,,67.7,77.6,X
-1.0,82,9,,11.0,,130.4,109.8,O
-1.1,69,12,,17.4,,66.7,75.6,X
-1.2,75,10,,13.3,,35.7,70.3,X
-1.3,71,9,,12.7,,56.1,90.9,O
-1.4,69,8,,11.6,,58.3,102.8,O
-1.5,69,9,,13.0,,219.3,169.7,O
-1.6,81,6,,7.4,,26.0,72.6,X
-1.7,76,5,,6.6,,43.6,44.9,X
-1.8,76,7,,9.2,,71.7,67.2,X
-1.9,70,7,,10.0,,60.9,46.7,X
-2.0,93,12,,12.9,,58.6,76.7,X
-2.1,87,14,,16.1,,169.9,89.8,O
-2.2,78,6,,7.7,,14.2,103.3,O
-2.3,72,10,,13.9,,67.7,95.2,O
-2.4,84,6,,7.1,,46.5,45.3,X
-2.5,66,7,,10.6,,73.0,76.7,X
-2.6,74,5,,6.8,,45.0,92.3,O
-2.7,72,3,,4.2,,25.9,91.7,O
-2.8,63,5,,7.9,,100.3,80.3,O
-2.9,53,2,,3.8,,35.4,54.7,X
-3.0,99,10,,10.1,,71.7,78.1,X
-3.1,66,6,,9.1,,34.2,64.3,X
-3.2,76,8,,10.5,,236.0,124.9,O
-3.3,57,8,,14.0,,90.0,100.7,O
-3.4,66,4,,6.1,,33.8,47.6,X
-3.5,60,7,,11.7,,180.8,151.7,O
-3.6,61,9,,14.8,,147.7,78.4,X
-3.7,61,8,,13.1,,83.4,43.5,X
-3.8,71,8,,11.3,,44.5,136.8,O
-3.9,63,5,,7.9,,68.3,70.4,X
-4.0,93,11,,11.8,,46.2,94.5,O
-4.1,62,15,,24.2,,173.0,127.9,O
-4.2,44,4,,9.1,,72.8,119.8,O
-4.3,51,3,,5.9,,43.3,85.4,O
-4.4,62,6,,9.7,,32.9,63.4,X
-4.5,68,9,,13.2,,102.0,107.6,O
-4.6,78,6,,7.7,,81.1,107.5,O
-4.7,55,9,,16.4,,212.3,87.3,O
-4.8,53,4,,7.5,,48.0,59.7,X
-4.9,58,8,,13.8,,129.6,80.8,O
-5.0,80,6,,7.5,,59.0,92.4,O
-5.1,56,8,,14.3,,104.7,70.9,X
-5.2,57,13,,22.8,,257.2,132.2,O
-5.3,57,5,,8.8,,64.7,73.5,X
-5.4,48,4,,8.3,,8.3,84.4,O
-5.5,32,0,,0.0,,0.0,76.5,X
-5.6,58,5,,8.6,,31.5,63.7,X
-5.7,46,4,,8.7,,271.2,150.0,O
-5.8,57,7,,12.3,,190.8,89.0,O
-5.9,56,3,,5.4,,52.0,48.8,X
-6.0,64,3,,4.7,,32.0,94.4,O
-6.1,43,2,,4.7,,30.6,63.8,X
-6.2,46,4,,8.7,,112.6,70.2,X
-6.3,62,6,,9.7,,160.2,63.2,X
-6.4,57,7,,12.3,,149.2,69.1,X
-6.5,30,1,,3.3,,5.5,92.0,O
-6.6,45,4,,8.9,,64.7,107.2,O
-6.7,48,6,,12.5,,106.2,81.0,O
-6.8,46,3,,6.5,,55.2,71.8,X
-6.9,50,0,,0.0,,0.0,58.0,X
-7.0,73,9,,12.3,,157.7,91.0,O
-7.1,48,3,,6.2,,131.5,43.8,X
-7.2,42,6,,14.3,,147.1,133.6,O
-7.3,38,1,,2.6,,9.7,56.9,X
-7.4,37,1,,2.7,,13.6,99.4,O
-7.5,37,2,,5.4,,30.8,72.6,X
-7.6,43,4,,9.3,,163.3,100.9,O
-7.7,38,0,,0.0,,0.0,24.5,X
-7.8,40,3,,7.5,,43.8,104.7,O
-7.9,41,1,,2.4,,6.0,47.3,X
-8.0,53,5,,9.4,,78.0,53.6,X
-8.1,40,5,,12.5,,52.4,42.7,X
-8.2,36,3,,8.3,,134.7,92.3,O
-8.3,36,1,,2.8,,12.8,63.6,X
-8.4,36,2,,5.6,,48.8,86.6,O
-8.5,46,2,,4.3,,16.0,132.9,O
-8.6,31,2,,6.5,,160.4,80.2,O
-8.8,35,3,,8.6,,37.1,86.0,O
-8.9,36,2,,5.6,,31.6,117.5,O
-9.0,278,25,,9.0,,72.6,107.0,O
-9.1,37,2,,5.4,,71.5,64.1,X
-9.9,34,1,,2.9,,1.7,51.2,X
0.0,65,10,,15.4,,105.6,94.6,O
0.1,36,3,,8.3,,25.7,60.5,X
0.4,37,6,,16.2,,130.4,87.0,O
