bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,669,67,,10.0,,76.8,71.7,X
A|10.0,413,26,,6.3,,69.7,82.2,O
A|11.0,351,24,,6.8,,107.1,84.5,O
A|12.0,277,17,,6.1,,88.0,75.4,X
A|13.0,234,14,,6.0,,123.2,108.1,O
A|14.0,226,10,,4.4,,35.6,80.9,O
A|15.0,119,8,,6.7,,103.3,60.6,X
A|16.0,89,10,,11.2,,198.0,93.3,O
A|2.0,786,136,,17.3,,84.0,82.8,O
A|3.0,802,113,,14.1,,71.1,79.7,X
A|4.0,763,97,,12.7,,89.8,86.5,O
A|5.0,699,81,,11.6,,79.1,81.8,O
A|6.0,612,52,,8.5,,90.3,73.8,X
A|7.0,583,55,,9.4,,83.5,91.6,O
A|8.0,510,33,,6.5,,77.2,77.8,X
A|9.0,465,32,,6.9,,114.7,87.8,O
B|1.0,472,42,,8.9,,106.6,63.9,X
B|10.0,319,23,,7.2,,95.8,69.7,X
B|11.0,266,19,,7.1,,115.8,116.7,O
B|12.0,216,11,,5.1,,66.7,73.7,X
B|13.0,184,6,,3.3,,78.3,74.2,X
B|14.0,170,6,,3.5,,57.7,83.5,O
B|15.0,114,8,,7.0,,76.8,110.8,O
B|16.0,70,5,,7.1,,119.8,94.9,O
B|2.0,603,100,,16.6,,70.3,71.6,X
B|3.0,571,92,,16.1,,90.7,86.0,O
B|4.0,568,55,,9.7,,55.6,82.0,O
B|5.0,570,63,,11.1,,77.6,83.4,O
B|6.0,526,43,,8.2,,84.7,79.3,X
B|7.0,513,34,,6.6,,64.7,77.6,X
B|8.0,440,24,,5.5,,150.6,87.1,O
B|9.0,387,29,,7.5,,152.6,76.7,X
C|1.0,507,33,,6.5,,54.0,69.8,X
C|10.0,419,16,,3.8,,63.9,58.2,X
C|11.0,371,9,,2.4,,58.3,82.6,O
C|12.0,301,10,,3.3,,50.8,88.6,O
C|13.0,245,12,,4.9,,75.2,76.8,X
C|14.0,203,8,,3.9,,42.0,57.5,X
C|15.0,174,7,,4.0,,25.2,60.2,X
C|16.0,105,3,,2.9,,138.9,115.6,O
C|2.0,701,99,,14.1,,58.5,76.1,X
C|3.0,744,76,,10.2,,61.7,75.8,X
C|4.0,762,58,,7.6,,61.3,69.1,X
C|5.0,717,59,,8.2,,77.2,90.9,O
C|6.0,673,42,,6.2,,91.8,74.2,X
C|7.0,605,31,,5.1,,64.6,80.7,O
C|8.0,544,18,,3.3,,59.5,90.7,O
C|9.0,504,22,,4.4,,70.1,90.3,O
D|1.0,226,13,,5.8,,40.0,50.2,X
D|10.0,223,8,,3.6,,79.0,74.6,X
D|11.0,177,3,,1.7,,78.9,63.9,X
D|12.0,153,1,,0.7,,14.3,23.6,X
D|13.0,154,5,,3.2,,33.1,47.5,X
D|14.0,120,2,,1.7,,8.3,37.5,X
D|15.0,84,0,,0.0,,0.0,41.7,X
D|16.0,69,1,,1.4,,310.7,91.2,O
D|2.0,297,26,,8.8,,34.5,71.7,X
D|3.0,365,35,,9.6,,49.5,63.5,X
D|4.0,383,25,,6.5,,89.5,86.0,O
D|5.0,398,26,,6.5,,63.8,85.2,O
D|6.0,368,14,,3.8,,56.3,98.5,O
D|7.0,344,13,,3.8,,56.4,90.6,O
D|8.0,303,13,,4.3,,52.9,55.8,X
D|9.0,286,8,,2.8,,46.9,62.2,X
S|1.0,581,86,,14.8,,92.0,80.0,O
S|10.0,290,31,,10.7,,88.6,88.2,O
S|11.0,248,22,,8.9,,85.0,79.9,X
S|12.0,218,19,,8.7,,108.6,93.0,O
S|13.0,194,16,,8.2,,50.0,82.5,O
S|14.0,158,13,,8.2,,53.1,71.9,X
S|15.0,106,6,,5.7,,173.3,72.4,X
S|16.0,72,4,,5.6,,40.2,94.1,O
S|2.0,682,150,,22.0,,89.4,83.8,O
S|3.0,646,106,,16.4,,82.7,80.2,O
S|4.0,532,62,,11.7,,77.9,72.8,X
S|5.0,509,71,,13.9,,114.7,78.2,X
S|6.0,440,46,,10.5,,97.5,87.3,O
S|7.0,386,36,,9.3,,57.1,69.9,X
S|8.0,354,41,,11.6,,139.0,110.1,O
S|9.0,334,24,,7.2,,67.6,74.2,X
