bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1.0,5662,694,,12.3,,69.9,74.6,X
A|10.0,2485,149,,6.0,,97.2,91.5,O
A|11.0,2140,114,,5.3,,91.5,88.1,O
A|12.0,1842,111,,6.0,,98.3,84.6,O
A|13.0,1455,64,,4.4,,77.7,77.0,X
A|14.0,1274,80,,6.3,,95.8,88.5,O
A|15.0,973,38,,3.9,,78.5,82.1,O
A|16.0,599,27,,4.5,,71.7,66.9,X
A|17.0,111,2,,1.8,,111.5,101.6,O
A|18.0,82,4,,4.9,,63.6,52.4,X
A|2.0,5445,1239,,22.8,,68.5,77.6,X
A|3.0,5042,856,,17.0,,80.2,79.7,X
A|4.0,4772,641,,13.4,,81.4,80.7,O
A|5.0,4361,399,,9.1,,68.6,75.7,X
A|6.0,4123,344,,8.3,,78.9,78.4,X
A|7.0,3674,285,,7.8,,81.9,76.8,X
A|8.0,3265,243,,7.4,,94.8,81.6,O
A|9.0,2985,209,,7.0,,77.3,80.6,O
B|1.0,4126,413,,10.0,,64.8,76.3,X
B|10.0,2236,106,,4.7,,66.0,80.0,O
B|11.0,1898,99,,5.2,,99.4,88.1,O
B|12.0,1573,66,,4.2,,68.7,74.9,X
B|13.0,1302,56,,4.3,,63.5,83.1,O
B|14.0,1008,45,,4.5,,72.7,64.6,X
B|15.0,768,38,,4.9,,135.4,76.6,X
B|16.0,568,23,,4.0,,72.8,64.9,X
B|17.0,79,2,,2.5,,86.5,155.7,O
B|18.0,67,1,,1.5,,40.4,86.5,O
B|2.0,4349,930,,21.4,,77.1,81.4,O
B|3.0,4200,620,,14.8,,80.6,81.7,O
B|4.0,4127,460,,11.1,,83.8,82.0,O
B|5.0,3987,350,,8.8,,87.6,77.9,X
B|6.0,3596,273,,7.6,,82.4,85.3,O
B|7.0,3362,190,,5.7,,68.5,77.3,X
B|8.0,2940,149,,5.1,,65.7,76.5,X
B|9.0,2596,150,,5.8,,90.4,86.0,O
C|1.0,2380,166,,7.0,,61.2,70.4,X
C|10.0,1713,71,,4.1,,99.6,88.7,O
C|11.0,1318,45,,3.4,,81.5,92.1,O
C|12.0,1197,42,,3.5,,66.0,76.8,X
C|13.0,994,37,,3.7,,59.3,64.6,X
C|14.0,802,23,,2.9,,48.2,76.8,X
C|15.0,613,19,,3.1,,82.6,73.0,X
C|16.0,375,12,,3.2,,100.1,64.4,X
C|17.0,58,1,,1.7,,39.8,123.9,O
C|18.0,42,3,,7.1,,110.8,58.8,X
C|2.0,2762,563,,20.4,,67.4,78.0,X
C|3.0,2897,383,,13.2,,68.5,79.6,X
C|4.0,2849,299,,10.5,,78.9,80.4,O
C|5.0,2878,215,,7.5,,91.4,86.9,O
C|6.0,2663,160,,6.0,,71.9,72.4,X
C|7.0,2342,116,,5.0,,70.3,82.1,O
C|8.0,2155,101,,4.7,,85.0,79.4,X
C|9.0,2008,84,,4.2,,87.2,76.5,X
D|1.0,1939,121,,6.2,,76.4,68.5,X
D|10.0,1422,43,,3.0,,71.7,61.5,X
D|11.0,1230,47,,3.8,,72.5,67.6,X
D|12.0,963,22,,2.3,,68.7,66.2,X
D|13.0,884,34,,3.8,,98.7,77.2,X
D|14.0,717,18,,2.5,,55.9,55.8,X
D|15.0,502,20,,4.0,,102.6,67.8,X
D|16.0,366,24,,6.6,,196.2,112.0,O
D|17.0,47,0,,0.0,,0.0,44.1,X
D|2.0,2268,429,,18.9,,70.3,80.3,O
D|3.0,2476,312,,12.6,,72.2,75.8,X
D|4.0,2606,245,,9.4,,77.7,82.1,O
D|5.0,2594,177,,6.8,,80.1,77.6,X
D|6.0,2394,119,,5.0,,64.7,77.7,X
D|7.0,2185,119,,5.4,,74.9,89.5,O
D|8.0,1994,96,,4.8,,91.8,80.0,O
D|9.0,1699,70,,4.1,,69.7,84.3,O
E|1.0,478,18,,3.8,,38.3,62.0,X
E|10.0,399,12,,3.0,,38.0,71.0,X
E|11.0,381,10,,2.6,,48.9,99.8,O
E|12.0,333,6,,1.8,,121.2,81.1,O
E|13.0,239,5,,2.1,,45.8,70.4,X
E|14.0,223,3,,1.3,,47.6,63.9,X
E|15.0,153,2,,1.3,,18.1,55.5,X
E|16.0,103,5,,4.9,,137.4,37.0,X
E|2.0,601,105,,17.5,,64.5,79.2,X
E|3.0,647,82,,12.7,,126.5,94.4,O
E|4.0,728,64,,8.8,,66.9,62.3,X
E|5.0,728,41,,5.6,,56.4,69.0,X
E|6.0,676,41,,6.1,,81.0,84.6,O
E|7.0,607,25,,4.1,,101.2,79.2,X
E|8.0,616,23,,3.7,,36.9,67.9,X
E|9.0,512,19,,3.7,,42.2,61.2,X
