bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,2904,444,,15.3,,91.0,81.8,O
10,2231,134,,6.0,,66.0,75.7,X
11,2104,120,,5.7,,62.3,86.2,O
12,1917,105,,5.5,,69.7,70.3,X
13,1560,76,,4.9,,81.3,68.9,X
14,1317,67,,5.1,,53.1,75.0,X
15,908,50,,5.5,,104.2,74.3,X
16,247,12,,4.9,,79.2,60.4,X
2,2863,378,,13.2,,94.9,84.2,O
3,2818,306,,10.9,,81.2,85.2,O
4,2739,266,,9.7,,69.7,76.5,X
5,2692,269,,10.0,,89.6,82.4,O
6,2636,233,,8.8,,70.2,72.2,X
7,2592,219,,8.4,,83.9,81.7,O
8,2492,215,,8.6,,90.7,75.6,X
9,2333,145,,6.2,,64.1,78.9,X
